time_sec,frame_index,hand_index,hand_label,hand_score,quat_w,quat_x,quat_y,quat_z
0.7666666666666667,24,1,left,0.9909074902534484,0.3486438317666164,0.6958190359515786,0.5848525357335782,-0.22854071677604992
0.8,25,0,right,0.9936485886573792,0.5412637166960558,-0.08449943035728319,0.4494089241113003,0.7056380475759438
0.8,25,1,left,0.9940284490585328,0.35180132461740166,0.7036038345387414,0.5738640841243292,-0.22772238575064563
0.8333333333333334,26,0,right,0.9961130619049072,0.5404328582980518,-0.0718390532304643,0.43261211774189184,0.7180656179525825
0.8333333333333334,26,1,left,0.9903966784477234,0.3471910050870477,0.7172927330629302,0.5744114845148468,-0.18708550862963083
0.8666666666666667,27,0,right,0.9926886558532716,0.5382468213497299,-0.0968747993526814,0.416461252089679,0.7262683099689717
0.8666666666666667,27,1,left,0.9919434785842896,0.3726101327112923,0.7093281690949742,0.5586837112670446,-0.21421425791512175
0.9,28,0,right,0.9949678182601928,0.5407639936117395,-0.07906346329908803,0.42898351608809,0.7192332131575513
0.9,28,1,left,0.9893893599510192,0.37668721732815863,0.719834352173514,0.5402892364833142,-0.2191638352301387
0.9333333333333332,29,0,right,0.995762586593628,0.5386035696093696,-0.08354078422298604,0.4378364905472056,0.7150009368670508
0.9333333333333332,29,1,left,0.9899517297744752,0.39442830160597475,0.7214269048727948,0.5249711252035784,-0.2199428414847237
0.9666666666666668,30,0,right,0.9936846494674684,0.546739645441277,-0.07558600825969919,0.45712149140682756,0.6974255928427843
0.9666666666666668,30,1,left,0.9905233383178712,0.40418060154646807,0.729488099413592,0.5068975422574419,-0.21803677625768855
1.0,31,0,right,0.9943074584007264,0.5395201700421052,-0.1137585697605042,0.42172237675393887,0.7198105381757002
1.0,31,1,left,0.9868047833442688,0.38687297395068343,0.7472664578336312,0.4839416030123439,-0.24025542220140372
1.0333333333333334,32,0,right,0.996006190776825,0.5406470767370574,-0.07164964905246726,0.4469549638045149,0.7090827360307381
1.0333333333333334,32,1,left,0.9917534589767456,0.4374238419211975,0.7338491897068584,0.46561914257213044,-0.23092111933705986
1.0666666666666669,33,0,right,0.9952306151390076,0.5391144160455897,-0.043275431409096385,0.4525805992142491,0.708980736454137
1.0666666666666669,33,1,left,0.9874386787414552,0.41849641357184736,0.7568268804409958,0.4447322790056473,-0.23299576150628848
1.1,34,0,right,0.9937750697135924,0.542657636069803,-0.10523207238856544,0.43316436124432633,0.7119111862470878
1.1,34,1,left,0.9896949529647828,0.402127843572124,0.7801206636825206,0.41399813305265504,-0.24147565787982272
1.1333333333333333,35,0,right,0.9952775835990906,0.5376267426887108,-0.0796309785672973,0.4435617618559403,0.7126495325316614
1.1333333333333333,35,1,left,0.9861649870872498,0.41631888128605843,0.7768597446188493,0.3886279862025768,-0.26858111366138715
1.1666666666666667,36,0,right,0.995065987110138,0.5400961303970151,-0.07305997415995392,0.42731695962945493,0.7213588747072819
1.1666666666666667,36,1,left,0.9886490106582642,0.4174384645065224,0.7887738826968411,0.3577873828497482,-0.27489830665050385
1.2,37,0,right,0.9948697686195374,0.52650165485499,-0.10260269298919224,0.3997256726030669,0.7432954200641548
1.2,37,1,left,0.9897953867912292,0.42203739290923625,0.8000242628354689,0.3267505898278261,-0.2740066968307661
1.2333333333333334,38,0,right,0.993772268295288,0.5206906202237297,-0.10693667754301756,0.4267589754583502,0.7316574347827183
1.2333333333333334,38,1,left,0.9862527251243592,0.4256625864967409,0.8110975522921376,0.2725112127379041,-0.2943972860858682
1.2666666666666666,39,0,right,0.99312162399292,0.5092504856747445,-0.1389381304569796,0.42670576720621417,0.7343584458410705
1.2666666666666666,39,1,left,0.9897642731666564,0.43519664332165037,0.8160252921318324,0.24303528592799112,-0.29264390312566835
1.3,40,0,right,0.9914517402648926,0.48914785919118087,-0.1415887052465497,0.3741578580690904,0.7750438101426529
1.3,40,1,left,0.9929266571998596,0.4541893454428218,0.8142135903313613,0.19712111592717954,-0.3031691499172676
1.3333333333333333,41,0,right,0.9908339977264404,0.47889036039147703,-0.1482614599408657,0.4304455014316642,0.7505992489455126
1.3333333333333333,41,1,left,0.9910030364990234,0.4563162837227311,0.8068295718651863,0.1565993151494148,-0.3409958147368531
1.3666666666666667,42,0,right,0.9924663305282592,0.47218925704080555,-0.1272202766327625,0.450291139875867,0.7470543461476065
1.3666666666666667,42,1,left,0.9937610626220704,0.478185002516817,0.7929835942689112,0.11972215067221738,-0.3580261571823619
1.4,43,0,right,0.9898436069488524,0.4491101150374068,-0.13193291195848075,0.43256898830993606,0.7705698421725065
1.4,43,1,left,0.994144320487976,0.5059814139218778,0.7728561147803898,0.07124794370358534,-0.3762977081117942
1.4333333333333331,44,0,right,0.9933001399040222,0.43353240591251463,-0.13980583194565896,0.43004809384678944,0.7794630327067678
1.4333333333333331,44,1,left,0.9925024509429932,0.5445148651508661,0.7219792094481843,0.02623470349078062,-0.4261001327001197
1.4666666666666666,45,0,right,0.9902520775794984,0.4059419455263582,-0.17776238357718696,0.3666656965213119,0.8180268570418538
1.4666666666666666,45,1,left,0.9889005422592164,0.47910510679620133,0.7551951116818593,-0.00924172090611532,-0.44727310508046203
1.5,46,0,right,0.9910911917686462,0.37866485532813293,-0.19139690275686327,0.36178478404029357,0.8301156082084725
1.5,46,1,left,0.9910942912101746,0.47556539038335877,0.7435528644522397,-0.045342544841783426,-0.4678789916865937
1.5333333333333334,47,0,right,0.987522542476654,0.35630131271956367,-0.20219822397995274,0.3867909348790875,0.8261706999579627
1.5333333333333334,47,1,left,0.9898383021354676,0.48194380353862565,0.7243309192792551,-0.07803180310463592,-0.48681200407450004
1.5666666666666669,48,0,right,0.994409441947937,0.32096804217065916,-0.1877960523963593,0.43938609263825634,0.8177114529010605
1.5666666666666669,48,1,left,0.9908557534217834,0.4823314723686005,0.7049112012796571,-0.09461057031700151,-0.5113759762224859
1.6,49,0,right,0.9945510029792786,0.27747362329699543,-0.19869580875845919,0.42210464192769886,0.839854770314099
1.6,49,1,left,0.98715341091156,0.47160582401017365,0.7010258285284116,-0.1183792376093941,-0.521667605471873
1.6333333333333333,50,0,right,0.9939165115356444,0.23724024248913247,-0.22521062178843967,0.38454589285898966,0.8632043208086047
1.6333333333333333,50,1,left,0.9881163239479064,0.47535691692911064,0.6773523659987748,-0.12818608885526372,-0.5466240942617723
1.6666666666666667,51,0,right,0.9933294057846068,0.2083116638993599,-0.24769001386863124,0.42187744512492203,0.8469210878282023
1.6666666666666667,51,1,left,0.9903603196144104,0.46323676004954273,0.6554664520711739,-0.15403782311726696,-0.576235874792019
1.7,52,0,right,0.99274879693985,0.15925679339192994,-0.2565346812403344,0.3790500482080726,0.8747275530317415
1.7,52,1,left,0.9858276844024658,0.4672310444373441,0.6458078967792759,-0.14260380734899517,-0.5867635517830734
1.7333333333333334,53,0,right,0.9914287328720092,0.11295009358588685,-0.2759558369720254,0.37059598726296233,0.8796301874223045
1.7333333333333334,53,1,left,0.985010027885437,0.46179022219715643,0.6451887670023967,-0.15040828424941266,-0.5897953828627144
1.7666666666666666,54,0,right,0.9899213314056396,0.08405701947821409,-0.2908873614438082,0.41873778767687464,0.8561411248153981
1.7666666666666666,54,1,left,0.9875325560569764,0.4757567414535475,0.6196272371642942,-0.14222176874198628,-0.6078573668399083
1.8,55,0,right,0.9898240566253662,0.04329819463925763,-0.30443204264953055,0.3927196402849453,0.86672814762397
1.8,55,1,left,0.9798159003257751,0.4440285382853345,0.647361488887467,-0.1966110347515416,-0.587457114100697
1.8333333333333333,56,0,right,0.989729106426239,0.017127829296392675,-0.3278854455857251,0.40564369311995174,0.8530245988649159
1.8333333333333333,56,1,left,0.966696321964264,0.42989630421844005,0.646165855832063,-0.21374000398157444,-0.5932740219107024
1.8666666666666667,57,0,right,0.9949240684509276,-0.02977613833469835,-0.30631798705603425,0.37375522229711416,0.8749798318803965
1.8666666666666667,57,1,left,0.9812361598014832,0.42739017481646896,0.637005447782482,-0.22123992666400638,-0.602174885573529
1.9,58,0,right,0.9956916570663452,-0.0553338633111243,-0.32018343225829804,0.35901151319751873,0.8749465507503812
1.9,58,1,left,0.9849489331245422,-0.4440724934194625,-0.6060476075008652,0.18546174804292634,0.6333323440687053
1.9333333333333331,59,0,right,0.996346116065979,-0.0852181039906258,-0.323226246666717,0.3759226326644679,0.8642597077664821
1.9333333333333331,59,1,left,0.9743961691856384,0.42603084262244933,0.62778983318322,-0.24687494315572917,-0.6028518963460645
1.9666666666666663,60,0,right,0.995559573173523,-0.08451715778381848,-0.3499114783273453,0.3734321433065977,0.8549662225610775
1.9666666666666663,60,1,left,0.9759128093719482,0.41907230579603766,0.6347387650852231,-0.24372565815982292,-0.6017332516717351
2.0,61,0,right,0.9929739236831664,-0.0907251983618613,-0.37796695948155,0.3388149413135179,0.8568047335683846
2.0,61,1,left,0.9775623083114624,0.43237160793647667,0.6233212231791946,-0.23357219586161787,-0.6082511608745195
2.033333333333333,62,0,right,0.9910432696342468,-0.10414591360293046,-0.4002740829876111,0.3470375619698062,0.8417239557897178
2.033333333333333,62,1,left,0.9773816466331482,0.41992532018100004,0.6329800498482769,-0.23549481060958607,-0.6062517432064938
2.066666666666667,63,0,right,0.9934921264648438,-0.1340104628166693,-0.3939685396791459,0.3645341257636899,0.8330335267877552
2.066666666666667,63,1,left,0.9837071299552916,0.4090674438606644,0.6313558493043809,-0.24184241786650504,-0.6128342866084834
2.1,64,0,right,0.9947762489318848,-0.15196231770744303,-0.4004860896728763,0.335958014449209,0.8388388155676011
2.1,64,1,left,0.9720430374145508,0.40978151535901164,0.6424919468902218,-0.23340879858154803,-0.6039896858357789
2.1333333333333333,65,0,right,0.9938070774078368,-0.16625257369539748,-0.4073650866467896,0.33287823081274404,0.8340298863781127
2.1333333333333333,65,1,left,0.9758163690567015,0.4312700787046994,0.6244598796224454,-0.2124897804473991,-0.615551842789362
2.1666666666666665,66,0,right,0.9928998351097108,-0.1631320404589292,-0.44762761104201054,0.32103088090579573,0.8185087859720125
2.1666666666666665,66,1,left,0.9729177951812744,0.42898537799392195,0.6420271464707284,-0.23452616943171598,-0.5905676629428266
2.2,67,0,right,0.9930371046066284,-0.17021877582589573,-0.44913637276443286,0.29874267922258974,0.8246544116338982
2.2,67,1,left,0.9765046238899232,0.4179458539713037,0.6406152923154967,-0.23444624795414384,-0.5999735554338645
2.2333333333333334,68,0,right,0.9924358129501344,-0.17670014896210132,-0.4510367553487557,0.28866546466173565,0.8258420867168627
2.2333333333333334,68,1,left,0.9748895168304444,0.4200012316029979,0.6423043577162091,-0.2262714721265805,-0.5998710681574859
2.2666666666666666,69,0,right,0.9911403059959412,-0.16970876733747456,-0.47105553634381586,0.29507200579082987,0.8137801468254257
2.2666666666666666,69,1,left,0.9746646285057068,0.4328957191642019,0.6294179885993065,-0.21542757441955832,-0.6082970098041066
2.3,70,0,right,0.9920947551727296,-0.17694717401715118,-0.47592475851593413,0.2924923159490212,0.8103292953791513
2.3,70,1,left,0.9799524545669556,0.4169872868457007,0.6306726343634125,-0.24248650171654657,-0.6079259225920919
2.333333333333333,71,0,right,0.9908095598220824,-0.19103416257140376,-0.4846056674267969,0.29670345466626474,0.8003938754248279
2.333333333333333,71,1,left,0.9715303182601928,-0.42344537692947376,-0.6197122004732503,0.21984882537379807,0.6231511015182588
2.3666666666666667,72,0,right,0.993552565574646,-0.16850576001632797,-0.49944566576775795,0.28373169567681145,0.8010344316291792
2.3666666666666667,72,1,left,0.9648543000221252,-0.4273744851015231,-0.6168966154253047,0.21104424460594157,0.626298604644557
2.4,73,0,right,0.9910757541656494,-0.18889371701567453,-0.489039124335965,0.2817313196502273,0.8036089609187148
2.4,73,1,left,0.9750266671180724,-0.4193866825386419,-0.6259356934018155,0.20118151826950764,0.6259754906876118
2.433333333333333,74,0,right,0.992301344871521,-0.19071143023202913,-0.4816374102591892,0.3011129152695591,0.8006157428351898
2.433333333333333,74,1,left,0.9680490493774414,0.42517683755823765,0.6365124890551573,-0.20655374711961336,-0.6094358519414748
2.466666666666667,75,0,right,0.9907302856445312,-0.19817206088370695,-0.4786083862232926,0.2782084958643444,0.8088645620564292
2.466666666666667,75,1,left,0.964290976524353,0.4226273445396653,0.6461438757981468,-0.21975641906333582,-0.596314795805336
2.5,76,0,right,0.9926008582115172,-0.18924107002722002,-0.48017928333961235,0.29209254722042716,0.8051693096018326
2.5,76,1,left,0.9611418843269348,0.4055893733440439,0.6545554273651482,-0.248452690414235,-0.5876442064405489
2.533333333333333,77,0,right,0.9903221726417542,-0.17332313836622926,-0.4871437756586547,0.28251385944788343,0.8079826426129295
2.533333333333333,77,1,left,0.963320791721344,0.4067757829754412,0.6607342841335517,-0.21915228939224357,-0.5915538371182949
2.566666666666667,78,0,right,0.9911582469940186,-0.17397857301811026,-0.4703078723961209,0.26702967394280486,0.8229441746113862
2.566666666666667,78,1,left,0.9752429723739624,0.44469515860182124,0.6635238144718258,-0.19375620682331665,-0.569597134703379
2.6,79,0,right,0.992161989212036,-0.1645390448586735,-0.4694193394890598,0.27357275020771665,0.8232437893931764
2.6,79,1,left,0.97270405292511,0.4544898445213396,0.7037114742794431,-0.20020923151329215,-0.5080801175122662
2.6333333333333333,80,0,right,0.9954239726066588,-0.13797514075021725,-0.46941537039499903,0.2897448146779681,0.8225934676005598
2.6333333333333333,80,1,left,0.9799983501434326,0.4532885743040513,0.7043202279438643,-0.19996568281300067,-0.5084055572194645
2.6666666666666665,81,0,right,0.9954304099082948,-0.11252197932043631,-0.4766075653533506,0.29486726325896523,0.8205104081460095
2.6666666666666665,81,1,left,0.9754249453544616,0.4294691899003977,0.7472876944395855,-0.1712069487291557,-0.4772897415326639
2.7,82,0,right,0.9938178658485411,-0.08209539965454571,-0.48944821101892083,0.30931767917101427,0.8111863950031433
2.7,82,1,left,0.9543353319168092,0.4084818145456769,0.7902965226408762,-0.1357596800424407,-0.4360542658454154
2.7333333333333334,83,0,right,0.994075357913971,-0.06128061784347615,-0.47103150923803055,0.3073311800458172,0.8245735558173757
2.7333333333333334,83,1,left,0.9596453905105592,0.4463221012038946,0.7757313645114238,-0.12251119917050798,-0.4289853589203124
2.7666666666666666,84,0,right,0.995050609111786,-0.05078534004119457,-0.4671663691653759,0.3008005234521608,0.829876784738943
2.7666666666666666,84,1,left,0.9734688401222228,0.42565093259543996,0.8107736102294686,-0.07180075187427444,-0.3953632362352309
2.8,85,0,right,0.9960546493530272,-0.02989183281469484,-0.4617495714096324,0.3090080178219907,0.8309078508208497
2.8,85,1,left,0.9768948554992676,0.3897599271702609,0.8485640957398859,-0.016221015416078902,-0.3574395798624628
2.833333333333333,86,0,right,0.9949597716331482,-0.00041428161335774704,-0.46682588253331264,0.322206943696925,0.823563057210087
2.833333333333333,86,1,left,0.9877866506576538,0.3946739322255557,0.853769575244227,0.07286269399681454,-0.3316640279445995
2.8666666666666667,87,0,right,0.9957983493804932,0.05430999362531455,-0.45263819429957647,0.34146940674647724,0.8219292754914171
2.8666666666666667,87,1,left,0.9886292219161988,0.3827237795354361,0.8531998173712241,0.14264907204431043,-0.32438221662217864
2.9,88,0,right,0.9944254755973816,0.06913492677157247,-0.4321531242186622,0.3356396289975769,0.8341523113764702
2.9,88,1,left,0.9884873032569884,0.35024768487864877,0.8657236620687587,0.18098766176609152,-0.30837082621390616
2.933333333333333,89,0,right,0.9955271482467652,0.10789201012685326,-0.4245451330193795,0.34743083626002885,0.8291034665203139
2.933333333333333,89,1,left,0.9882704019546508,0.3653398560866917,0.8442306213720642,0.26186180589958946,-0.2919415045917583
2.966666666666667,90,0,right,0.9966070652008056,0.13965934733766022,-0.41839705907317015,0.357368895785798,0.8232415441320855
3.0,91,0,left,0.9906615614891052,0.3220525707052259,0.8228828371614307,0.3677963669524286,-0.2896063025279395
3.0,91,1,right,0.9961414933204652,0.16237032374127772,-0.40317126953359855,0.34686040360355286,0.8311297526877494
3.033333333333333,92,0,right,0.9965909719467164,0.21392651533909834,-0.3869645561649742,0.38204219753929397,0.8115033195288003
3.066666666666667,93,0,left,0.9890613555908204,0.37011754314315587,0.7436596261139485,0.518791847323953,-0.20208509073144534
3.066666666666667,93,1,right,0.9961268305778505,0.25823326818460396,-0.35272039118459625,0.3626714620660375,0.8230269226751739
3.1,94,0,left,0.9878442883491516,0.34336733338150777,0.7136658033606595,0.5688934715945868,-0.22167591988557506
3.1,94,1,right,0.9970478415489196,0.2897807846643946,-0.3435364094340061,0.3672632907224749,0.8143264133749916
3.1333333333333333,95,0,left,0.9933221340179444,0.36091475238972304,0.6647564502205977,0.6178603245960328,-0.21468121177145452
3.1333333333333333,95,1,right,0.9969523549079896,0.3126483924319506,-0.3281658337260235,0.34863892858058915,0.820371297500589
3.1666666666666665,96,0,left,0.9938406348228456,0.2994420800484926,0.6773828767132138,0.65432036006205,-0.1528127790475403
3.1666666666666665,96,1,right,0.9964616298675536,0.32283091177066137,-0.3207670780467159,0.3676895935145975,0.8109827660732165
3.2,97,0,left,0.9959151148796082,0.3387382126504808,0.6262924988743485,0.6825483685318424,-0.16474784902572162
3.2,97,1,right,0.9955793023109436,0.35641207041547845,-0.3029499087757655,0.4111731682441079,0.7823863588732936
3.2333333333333334,98,0,left,0.9897478222846984,0.20881214569826412,0.6437665385440252,0.7107527526582965,-0.19181411900218748
3.2333333333333334,98,1,right,0.9967128038406372,0.3840870322736869,-0.29103237016142475,0.4214358629180279,0.7682246576386054
3.2666666666666666,99,0,left,0.9891449809074402,0.2084930488752349,0.6213922537191756,0.7252332020490313,-0.2108058780827081
3.2666666666666666,99,1,right,0.9937466382980348,0.4056885429431631,-0.28040715621642526,0.4117175469589805,0.7663401949482684
3.3,100,0,left,0.989599108695984,0.3370399228383725,0.5638472052393194,0.7538169802398169,0.015504188435258212
3.3,100,1,right,0.9969881772994996,0.4437654404198892,-0.25609953052371714,0.4392577175777723,0.7379281278707563
3.333333333333333,101,0,left,0.9852668046951294,0.22092464145098709,0.5984559372180769,0.7658189453775553,-0.08101936132181702
3.333333333333333,101,1,right,0.996051549911499,0.4761387993286129,-0.23828973660736932,0.44479789676029596,0.7201837794890373
3.3666666666666667,102,0,left,0.9765121936798096,0.17989912496367602,0.6201740106423494,0.7467040285141391,-0.15954182887833118
3.3666666666666667,102,1,right,0.9938187599182128,0.4823876501539079,-0.2137924645611185,0.43651776554675886,0.7287298384435339
3.4,103,0,left,0.9794780611991882,0.23867970773792332,0.6190790659394564,0.7348491799567166,-0.14060508506668892
3.4,103,1,right,0.9939202070236206,0.4987684586006772,-0.22283574922720717,0.4392678278480389,0.7131746132533879
3.433333333333333,104,0,left,0.9788071513175964,0.24336446633299905,0.614310644736767,0.7240112823040848,-0.19799957420647915
3.433333333333333,104,1,right,0.992468535900116,0.5137308575951807,-0.23939620833284903,0.4373281254412848,0.6982221509579793
3.466666666666667,105,0,left,0.9734959006309508,0.2623279341115641,0.6416297897762265,0.6777252550121682,-0.2453237586846533
3.466666666666667,105,1,right,0.9957365393638612,0.5271208424164338,-0.2155746398402649,0.475822673345491,0.670271568603562
3.5,106,0,left,0.9823919534683228,0.22276771423641795,0.6729850667819437,0.6588697166935771,-0.2517068568921192
3.5,106,1,right,0.9962426424026488,0.539623780902148,-0.18902433478378824,0.4998828005152507,0.6505329827867661
3.533333333333333,107,0,left,0.9852575659751892,0.23305340828148957,0.6790083156971753,0.6443650359439181,-0.2634910179787151
3.533333333333333,107,1,right,0.9969763159751892,0.543488957256781,-0.22244626640824625,0.4545792622246441,0.6696977723244019
3.566666666666667,108,0,left,0.983691394329071,0.27081895533909484,0.6722921898088892,0.6454586113079438,-0.24096366124258364
3.566666666666667,108,1,right,0.9962309002876282,0.554725847277638,-0.23522628240805776,0.4278423224092381,0.6737201032936903
3.6,109,0,left,0.9800592064857484,0.26477527896760167,0.6927657952867536,0.63744718028501,-0.20887962292916532
3.6,109,1,right,0.9938924908638,0.5559009206458049,-0.25953727715327174,0.43242077721544403,0.6607774509056765
3.633333333333333,110,0,left,0.974354088306427,0.2574489041985505,0.705790274419156,0.6277421404267093,-0.2037644605783641
3.633333333333333,110,1,right,0.993057906627655,0.5669936087713972,-0.24258756935516615,0.4105735821511088,0.6716389301152419
3.6666666666666665,111,0,left,0.9710113406181335,0.2365697821668039,0.7279741103030049,0.6027337940245995,-0.22538945502132757
3.6666666666666665,111,1,right,0.9949069619178772,0.574134856487892,-0.23890731435569137,0.4385978387524531,0.6487868660466669
3.7,112,0,left,0.9847203493118286,0.2443486131312555,0.7327057355082978,0.5854309210670279,-0.24638729080999272
3.7,112,1,right,0.996351718902588,0.5843923179922844,-0.2094491292558244,0.4545636648990796,0.638739818297794
3.733333333333333,113,0,left,0.981580376625061,0.2622018606386622,0.7298817292777064,0.5805112509318259,-0.2480514726539133
3.733333333333333,113,1,right,0.996314287185669,0.6088289902867662,-0.20395686108449637,0.4340041410407919,0.6319566954803157
3.7666666666666666,114,0,left,0.9860912561416626,0.3405464607234382,0.700809730760228,0.6009069350688541,-0.1783386798949478
3.7666666666666666,114,1,right,0.996730089187622,0.6148146102322231,-0.1817799322107902,0.437893327565636,0.6302447817823921
3.8,115,0,left,0.9876188635826112,0.29729231301900666,0.7179382053053761,0.5959283568411654,-0.2026114693083616
3.8,115,1,right,0.9969154000282288,0.6275593969701039,-0.17519351609350808,0.473865522774704,0.5923916791437654
3.8333333333333335,116,0,left,0.9865959286689758,0.35640159232890395,0.7047709453342907,0.6019617276244421,-0.11797414154563154
3.8333333333333335,116,1,right,0.9936561584472656,0.614575481769199,-0.21864662271155424,0.40916626173550763,0.6380231985142688
3.8666666666666663,117,0,left,0.9889144897460938,0.3156245007010482,0.7148559116284465,0.6018850304362467,-0.16461048054068395
3.8666666666666663,117,1,right,0.9956045746803284,0.6470712837788966,-0.10381098560960846,0.5200703127291315,0.5477671976244247
3.9,118,0,left,0.988176167011261,0.24723672593895796,0.7338316116479326,0.5995838595357935,-0.20214935685612304
3.9,118,1,right,0.9956943988800048,0.6334803371323936,-0.15850756049020603,0.44884986832313606,0.6100096814316768
3.933333333333333,119,0,left,0.9888780117034912,0.2680134908453822,0.7211849522647572,0.6036582463457778,-0.2089443824813012
3.933333333333333,119,1,right,0.993690550327301,0.6229520845778411,-0.20150992270465412,0.38209767294766117,0.6521700849469169
