time_sec,frame_index,hand_index,hand_label,hand_score,rot_vec_x,rot_vec_y,rot_vec_z
1.6666666666666667,51,0,right,0.87437903881073,-2.959059212872017,0.29526774364508823,0.3379279277067244
1.7,52,0,right,0.8684216737747192,-2.939783255270978,0.32417155154642313,0.3091721766053042
1.7333333333333334,53,0,right,0.866431474685669,-2.9675175475118793,0.30647236579038367,0.3781803432265174
1.7666666666666666,54,0,right,0.8414096236228943,-3.027070038069656,0.28336886070482753,0.2445583932915557
1.8,55,0,right,0.7867671251296997,3.0035825973094195,-0.2782488154925982,0.09952932323463805
1.8333333333333333,56,0,right,0.7588620185852051,2.7535213785095967,-0.29784829936056917,0.2236023694959676
1.8666666666666667,57,0,right,0.8359792232513428,2.520280439760317,-0.30969292520194874,0.07162609349010844
1.9,58,0,right,0.835605800151825,2.257119828048262,-0.4789883248944787,0.41036751165168334
1.9333333333333331,59,0,right,0.7954405546188354,2.342189287665731,-0.43135944395559833,0.3935801764442056
1.9666666666666663,60,0,right,0.8574313521385193,2.3882862506100246,-0.4659263393848141,0.46892460370999234
2.0,61,0,right,0.8103705644607544,2.3337081138526807,-0.4757926130805614,0.3905401419775746
2.033333333333333,62,0,right,0.8131392002105713,2.317642273084027,-0.48075662079440545,0.45612305366549316
2.066666666666667,63,0,right,0.8011311292648315,2.237755648573667,-0.5489453614625371,0.4932332418452503
2.1,64,0,right,0.9738893508911132,-2.9896025968714723,0.3634202672438107,0.7233821595173932
2.1,64,1,right,0.7474626302719116,2.1972037906272046,-0.5793954912102192,0.6290955416601939
2.1333333333333333,65,0,right,0.9058865308761596,2.630037614747536,-0.19422072037191196,-0.24541354371158353
2.1333333333333333,65,1,right,0.7194400429725647,2.103167523991057,-0.5909846184125153,0.4000591232398185
2.1666666666666665,66,0,right,0.9669914245605468,2.292483470461793,-0.33909645364642255,1.15676872199291
2.1666666666666665,66,1,left,0.7946949005126953,1.622474004578374,-0.1867564517553703,-0.256018042537468
2.2,67,0,right,0.6957474946975708,1.5497638108954277,-0.5219701225645792,0.1705326255349642
2.2333333333333334,68,0,right,0.7427921295166016,1.2588459675758916,-0.4801017198007562,0.10756413957846417
2.2666666666666666,69,0,right,0.8221170902252197,1.6257910117295158,-0.454142942211562,0.16265918126980553
2.3,70,0,right,0.8243873119354248,1.374542307169015,-0.5194257678335892,0.19949031399849987
2.333333333333333,71,0,right,0.8524458408355713,1.5326554021008965,-0.568395438722075,0.40518762310436385
2.3666666666666667,72,0,right,0.8597618341445923,1.8471074297711503,-0.42302886131521644,0.7528556723348301
2.4,73,0,right,0.7793188095092773,-0.9632988885881114,0.17149959153877953,0.11034285883101126
2.433333333333333,74,0,right,0.6662315130233765,-0.7662144917490187,0.5621928609355643,0.3385618256691247
2.466666666666667,75,0,right,0.905040204524994,-0.649516456959191,0.6726662154774121,0.2926088541176917
2.5,76,0,right,0.941898226737976,-0.8553803654305594,0.733366133768029,0.4628412265602913
2.533333333333333,77,0,right,0.9313609004020692,-0.9852523039508447,0.7268973825816065,0.4955175859567302
2.566666666666667,78,0,right,0.9632615447044371,-2.1923205302055524,0.4221193216689347,1.1832359881393553
2.6,79,0,right,0.949079692363739,-1.7371276803959297,0.6307551131172727,0.9046858134679868
2.6333333333333333,80,0,right,0.946854829788208,-1.0045140286341105,0.8642218056146344,0.5631544065745895
2.6666666666666665,81,0,right,0.9485302567481996,-2.3329192382397728,-0.01321652797638361,1.862036256907829
2.6666666666666665,81,1,right,0.928072452545166,-0.7675800938910677,0.8488728193306249,0.4279030758121026
2.7,82,0,right,0.9542219042778016,-0.7529093731582298,0.8743405581584771,0.41886573783309966
2.7333333333333334,83,0,right,0.9867955446243286,-0.4571119110585544,0.8997645686362827,0.29769782209133494
2.7666666666666666,84,0,right,0.9650500416755676,-1.6089231198189957,0.5954321121693168,0.8487853268427837
2.8,85,0,right,0.9831928014755248,-2.7622843048721037,-0.03168926544386659,1.4510121501485433
2.833333333333333,86,0,right,0.991146683692932,-2.5970489059452206,0.0647135412862929,1.3770328792130135
2.8666666666666667,87,0,right,0.9882290363311768,-0.26285304824397804,0.8347229449746497,0.23081356282080692
2.9,88,0,right,0.984604001045227,-0.27317351811045193,0.7939348649493035,0.23210917945341458
2.933333333333333,89,0,right,0.9785486459732056,-0.22522378921192557,0.8064602397474762,0.21932705160425506
2.966666666666667,90,0,right,0.9746026396751404,-0.419377900033931,0.7754637298397058,0.2821115572882772
3.0,91,0,right,0.9815051555633544,-0.321200279979841,0.7671678797927416,0.22765049226013398
3.033333333333333,92,0,right,0.9846404790878296,-0.01369664775427235,0.8125593077654841,0.08012043508938975
3.066666666666667,93,0,right,0.9913334846496582,-0.18401212820842278,0.8474924403658117,0.12606632080941096
3.1,94,0,right,0.9795365929603576,-0.24044578409735476,0.7273829880911091,0.11019159447293632
3.1333333333333333,95,0,right,0.968473255634308,-0.39525944503228816,0.6775152939847939,0.08588136926114869
3.1666666666666665,96,0,right,0.9828178286552428,2.887795923339835,-0.1571133959228311,-1.179355395419466
3.2,97,0,right,0.9786130785942078,-0.34235844576485164,0.7464957309799216,0.01638167116288208
3.2333333333333334,98,0,right,0.9730730652809144,-0.09291111018369638,0.7088537649480645,-0.07630665869618627
3.2666666666666666,99,0,right,0.9657362699508668,-0.22813096876088912,0.6410761498959772,-0.091330341088834
3.3,100,0,right,0.9444136023521424,-0.4394640148980771,0.6166796340269702,-0.07920209367268355
3.333333333333333,101,0,right,0.9279882907867432,-0.4226679288423775,0.5752196339594388,-0.10637683231287604
3.3666666666666667,102,0,right,0.9480571746826172,-0.3977855474265017,0.6386619658089533,-0.09050742880652966
3.4,103,0,right,0.9435641765594482,-0.3463315198689154,0.6101785251504911,-0.11920719859716018
3.433333333333333,104,0,right,0.9604459404945374,-0.2801060124667378,0.7352777795248377,-0.11245487404713587
3.466666666666667,105,0,right,0.9405722618103028,-0.3911358835514945,0.6355986488311044,-0.14710991984122207
3.5,106,0,right,0.957743227481842,-0.38636107975001877,0.7129424487590142,-0.11118493973339379
3.533333333333333,107,0,right,0.9861377477645874,-2.36041632438912,0.5770957118648116,0.7518806377574369
3.533333333333333,107,1,right,0.9599791169166564,-0.3806936561725306,0.6762521037331263,-0.12922777959313628
3.566666666666667,108,0,right,0.9721167087554932,-0.4274404619228618,0.739464746797653,-0.10645568938459536
3.6,109,0,right,0.9650752544403076,-0.4060327386488872,0.758467624638103,-0.08184841872255368
3.633333333333333,110,0,right,0.9939536452293396,-2.461052810720773,0.34583578583619107,1.5950599725730579
3.633333333333333,110,1,right,0.9860040545463562,-0.30923340503694324,0.8352199729903935,-0.05579870059355999
3.6666666666666665,111,0,right,0.9841898679733276,-0.27155090396247267,0.8326189514755191,-0.07172871671750478
3.7,112,0,right,0.9612572193145752,-0.457971561370683,0.7902869518234273,0.05021125539534203
3.733333333333333,113,0,right,0.974368453025818,-0.14312222817897458,0.6488472732290821,-0.13486174318414226
3.7666666666666666,114,0,right,0.9798403382301332,-0.14209365596773582,0.6595877759029637,-0.13125801014822716
3.8,115,0,right,0.9666271209716796,-0.14564308128533587,0.5113260217211328,-0.1700244492399771
3.8333333333333335,116,0,right,0.98163640499115,-0.15139689179355512,0.6580015397992576,-0.1323936889439541
3.8666666666666663,117,0,right,0.9663626551628112,-0.22457619777749696,0.51652393869093,-0.1499763938372024
3.9,118,0,right,0.971041738986969,-0.22586650411511391,0.6035740393312122,-0.13001022434121945
3.933333333333333,119,0,right,0.966690957546234,-0.2314424878860361,0.5935357277438852,-0.12519096468399885
3.966666666666667,120,0,right,0.96836519241333,-0.2513831272921443,0.5515380084222732,-0.14274021537875559
