frame_idx,tag_id,coord_frame,v0_x,v0_y,v0_z,v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v3_x,v3_y,v3_z,v4_x,v4_y,v4_z,v5_x,v5_y,v5_z,v6_x,v6_y,v6_z,v7_x,v7_y,v7_z
0,1,camera,0.5140914916992188,0.43558937311172485,1.7912105321884155,0.27463796734809875,0.41205763816833496,1.7353779077529907,0.329750120639801,0.07896225154399872,1.6394034624099731,0.5692036151885986,0.10249395668506622,1.6952359676361084,0.4984114170074463,0.41058194637298584,1.868998646736145,0.2589578926563263,0.3870502710342407,1.8131661415100098,0.31407004594802856,0.05395485460758209,1.7171915769577026,0.5535235404968262,0.0774865597486496,1.7730242013931274
1,1,camera,0.5131498575210571,0.4359797239303589,1.793074131011963,0.27368462085723877,0.41190844774246216,1.7375226020812988,0.3297233581542969,0.0794077217578888,1.640034556388855,0.5691885948181152,0.10347899794578552,1.695586085319519,0.4976760149002075,0.4105888903141022,1.8707793951034546,0.25821077823638916,0.38651761412620544,1.8152278661727905,0.31424951553344727,0.05401688814163208,1.7177398204803467,0.5537147521972656,0.07808816432952881,1.7732913494110107
2,1,camera,0.5141187310218811,0.4361600875854492,1.794325351715088,0.27431440353393555,0.41237956285476685,1.7401279211044312,0.32852840423583984,0.07838629186153412,1.6467987298965454,0.5683327317237854,0.10216683149337769,1.7009961605072021,0.4988771677017212,0.4118623733520508,1.8724249601364136,0.25907284021377563,0.388081818819046,1.8182275295257568,0.31328684091567993,0.05408854782581329,1.724898338317871,0.5530911684036255,0.07786908745765686,1.7790957689285278
3,1,camera,0.5122933387756348,0.4353869557380676,1.792283535003662,0.2728298306465149,0.41205471754074097,1.7364102602005005,0.32795384526252747,0.07935124635696411,1.6390924453735352,0.5674173831939697,0.10268349945545197,1.6949657201766968,0.49663296341896057,0.4100671410560608,1.8699746131896973,0.2571694552898407,0.38673490285873413,1.8141013383865356,0.31229346990585327,0.054031431674957275,1.7167835235595703,0.5517569780349731,0.07736368477344513,1.772656798362732
4,1,camera,0.5123591423034668,0.4361204504966736,1.7947884798049927,0.27265220880508423,0.41204696893692017,1.7402904033660889,0.32798635959625244,0.07908356189727783,1.6439862251281738,0.567693293094635,0.10315702855587006,1.6984843015670776,0.497170090675354,0.41107285022735596,1.8726611137390137,0.25746315717697144,0.38699936866760254,1.8181630373001099,0.31279727816581726,0.054035961627960205,1.7218588590621948,0.5525042414665222,0.07810942828655243,1.7763569355010986
5,1,camera,0.5120166540145874,0.4358658790588379,1.7936153411865234,0.27230605483055115,0.41174745559692383,1.7391530275344849,0.3274141848087311,0.07834576070308685,1.6442457437515259,0.5671247243881226,0.10246418416500092,1.6987080574035645,0.4967878758907318,0.41115301847457886,1.8715871572494507,0.25707730650901794,0.3870345950126648,1.817124843597412,0.3121854364871979,0.05363287031650543,1.7222175598144531,0.5518959760665894,0.0777512937784195,1.7766798734664917
6,1,camera,0.511276364326477,0.436495840549469,1.7955899238586426,0.2713931202888489,0.4117751121520996,1.7421678304672241,0.32715773582458496,0.07890160381793976,1.645801067352295,0.5670409202575684,0.10362233221530914,1.6992231607437134,0.4964969754219055,0.41145259141921997,1.8735427856445312,0.25661376118659973,0.3867318630218506,1.8201206922531128,0.3123783469200134,0.053858354687690735,1.7237539291381836,0.5522615909576416,0.07857908308506012,1.777176022529602
7,1,camera,0.5103198885917664,0.4357055425643921,1.7913265228271484,0.2706737220287323,0.41104549169540405,1.7368234395980835,0.3265741765499115,0.07780657708644867,1.6418077945709229,0.5662203431129456,0.10246659815311432,1.6963109970092773,0.4951384961605072,0.41092997789382935,1.8692877292633057,0.25549232959747314,0.3862699866294861,1.8147845268249512,0.31139278411865234,0.05303104221820831,1.71976900100708,0.5510389804840088,0.07769106328487396,1.774272084236145
8,1,camera,0.5102101564407349,0.4351234436035156,1.7911076545715332,0.27042651176452637,0.41169068217277527,1.7366677522659302,0.3252519369125366,0.07925312221050262,1.6382784843444824,0.5650355815887451,0.10268589854240417,1.6927183866500854,0.49505484104156494,0.409618616104126,1.8688383102416992,0.25527119636535645,0.3861858546733856,1.8143984079360962,0.3100965917110443,0.053748294711112976,1.7160091400146484,0.5498802661895752,0.07718107104301453,1.7704490423202515
9,1,camera,0.5088659524917603,0.4353834092617035,1.789032220840454,0.2690563201904297,0.4109983742237091,1.7351278066635132,0.32480043172836304,0.07847127318382263,1.6375607252120972,0.5646101236343384,0.10285630822181702,1.691465139389038,0.49394750595092773,0.4100460112094879,1.8668633699417114,0.2541378140449524,0.38566097617149353,1.8129589557647705,0.30988195538520813,0.053133875131607056,1.7153918743133545,0.5496916174888611,0.07751891016960144,1.7692962884902954
10,1,camera,0.5090389847755432,0.4355521500110626,1.7903863191604614,0.2694965898990631,0.4112634062767029,1.7352639436721802,0.325286865234375,0.07819756865501404,1.6395790576934814,0.5648292899131775,0.10248632729053497,1.6947014331817627,0.49365049600601196,0.4106048345565796,1.8682520389556885,0.2541080713272095,0.38631606101989746,1.8131296634674072,0.30989834666252136,0.053250253200531006,1.7174447774887085,0.5494407415390015,0.07753901183605194,1.7725671529769897
11,1,camera,0.5095864534378052,0.43627363443374634,1.7933201789855957,0.26918530464172363,0.41180938482284546,1.7421557903289795,0.323461651802063,0.07848122715950012,1.64651358127594,0.5638628005981445,0.1029454916715622,1.6976779699325562,0.4954652786254883,0.4115435779094696,1.8714946508407593,0.25506412982940674,0.38707929849624634,1.820330262184143,0.3093404769897461,0.05375117063522339,1.7246880531311035,0.5497416257858276,0.07821543514728546,1.7758524417877197
12,1,camera,0.5071572065353394,0.4356037974357605,1.7867928743362427,0.26659947633743286,0.41088467836380005,1.7364943027496338,0.32091224193573,0.07766400277614594,1.6404989957809448,0.5614699125289917,0.10238312184810638,1.6907975673675537,0.49334990978240967,0.41082119941711426,1.8650068044662476,0.25279220938682556,0.3861020803451538,1.8147082328796387,0.3071049749851227,0.05288137495517731,1.7187129259109497,0.5476626753807068,0.07760049402713776,1.7690114974975586
13,1,camera,0.5065888166427612,0.436903178691864,1.790816307067871,0.26557695865631104,0.4100998044013977,1.743870735168457,0.32080361247062683,0.07613958418369293,1.6510182619094849,0.5618154406547546,0.10294295847415924,1.6979637145996094,0.4939316213130951,0.412939190864563,1.8694785833358765,0.2529197931289673,0.3861358165740967,1.822533130645752,0.3081464171409607,0.052175626158714294,1.7296805381774902,0.5491582751274109,0.0789790004491806,1.7766261100769043
14,1,camera,0.5025700926780701,0.4360460937023163,1.7805219888687134,0.26116183400154114,0.40818893909454346,1.736306071281433,0.316621869802475,0.07412195205688477,1.643978238105774,0.5580301284790039,0.1019790917634964,1.6881941556930542,0.49086305499076843,0.4123031198978424,1.8593982458114624,0.2494548261165619,0.3844459652900696,1.8151823282241821,0.30491483211517334,0.05037897825241089,1.722854495048523,0.5463230609893799,0.07823611795902252,1.7670704126358032
15,1,camera,0.5009995698928833,0.43652886152267456,1.7803479433059692,0.2588707506656647,0.4072045683860779,1.7413257360458374,0.3138819932937622,0.07234923541545868,1.6516225337982178,0.5560107827186584,0.10167351365089417,1.69064462184906,0.4909842014312744,0.4136251211166382,1.859703779220581,0.24885541200637817,0.3843008279800415,1.8206816911697388,0.3038666546344757,0.0494454950094223,1.7309783697128296,0.5459954738616943,0.07876977324485779,1.7700005769729614
16,1,camera,0.4958655834197998,0.4361546039581299,1.7726519107818604,0.25362899899482727,0.40486904978752136,1.7358871698379517,0.3105719983577728,0.0706200897693634,1.6451339721679688,0.5528085827827454,0.10190564393997192,1.6818987131118774,0.48679742217063904,0.41304856538772583,1.8520629405975342,0.2445608377456665,0.3817630112171173,1.8152981996536255,0.30150383710861206,0.04751405119895935,1.7245450019836426,0.5437403917312622,0.07879960536956787,1.7613097429275513
17,1,camera,0.491534024477005,0.4352886378765106,1.767015814781189,0.2493145763874054,0.40272828936576843,1.731258749961853,0.30765488743782043,0.06882855296134949,1.6401084661483765,0.5498743057250977,0.10138890147209167,1.6758655309677124,0.4829244911670685,0.41209888458251953,1.8464535474777222,0.24070504307746887,0.37953853607177734,1.8106964826583862,0.2990453541278839,0.0456387996673584,1.7195461988449097,0.5412647724151611,0.07819914817810059,1.7553032636642456
18,1,camera,0.4887012839317322,0.43513724207878113,1.7681070566177368,0.24633635580539703,0.4005100429058075,1.7354085445404053,0.3059702217578888,0.06590902805328369,1.6477330923080444,0.5483351349830627,0.10053622722625732,1.680431604385376,0.4811151325702667,0.41287362575531006,1.847913146018982,0.23875020444393158,0.3782464265823364,1.8152146339416504,0.29838407039642334,0.04364541172981262,1.7275391817092896,0.5407490134239197,0.07827261090278625,1.760237693786621
19,1,camera,0.4836573302745819,0.4332841634750366,1.7627092599868774,0.24101711809635162,0.3972679376602173,1.7337687015533447,0.3012540936470032,0.06320254504680634,1.6444779634475708,0.5438942909240723,0.09921880066394806,1.6734185218811035,0.4774654507637024,0.4108195900917053,1.8425794839859009,0.2348252385854721,0.3748033046722412,1.8136389255523682,0.29506221413612366,0.04073794186115265,1.7243481874465942,0.5377024412155151,0.07675419747829437,1.753288745880127
20,1,camera,0.47925490140914917,0.42991477251052856,1.759185552597046,0.23645326495170593,0.3924558162689209,1.733628273010254,0.29720205068588257,0.05777299404144287,1.6470372676849365,0.5400037169456482,0.09523196518421173,1.6725945472717285,0.4741591215133667,0.4082484245300293,1.839353084564209,0.23135745525360107,0.37078946828842163,1.813795804977417,0.2921062707901001,0.036106646060943604,1.7272047996520996,0.5349079370498657,0.07356561720371246,1.7527620792388916
