frame_idx,tag_id,coord_frame,v0_x,v0_y,v0_z,v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v3_x,v3_y,v3_z,v4_x,v4_y,v4_z,v5_x,v5_y,v5_z,v6_x,v6_y,v6_z,v7_x,v7_y,v7_z
0,0,camera,-0.6262416243553162,0.008765652775764465,1.1146345138549805,-0.42300891876220703,-0.12234693765640259,1.1401726007461548,-0.2554573118686676,0.15892726182937622,1.2508552074432373,-0.45869001746177673,0.29003986716270447,1.2253172397613525,-0.647386908531189,-0.008988142013549805,1.1917614936828613,-0.4441542327404022,-0.14010074734687805,1.217299461364746,-0.2766026258468628,0.14117346704006195,1.3279821872711182,-0.4798353314399719,0.272286057472229,1.3024441003799438
1,0,camera,-0.6264317035675049,0.009003184735774994,1.1151916980743408,-0.42318835854530334,-0.12207794934511185,1.1408065557479858,-0.25604331493377686,0.15895187854766846,1.2527178525924683,-0.4592866897583008,0.2900330126285553,1.2271029949188232,-0.6477455496788025,-0.008992768824100494,1.1922160387039185,-0.44450217485427856,-0.14007389545440674,1.2178308963775635,-0.27735716104507446,0.14095592498779297,1.329742193222046,-0.480600506067276,0.2720370590686798,1.3041273355484009
2,0,camera,-0.6264473795890808,0.009193435311317444,1.1155750751495361,-0.42365992069244385,-0.1221388727426529,1.1434195041656494,-0.2570808529853821,0.15894755721092224,1.2560303211212158,-0.45986831188201904,0.2902798652648926,1.228186011314392,-0.6484903693199158,-0.008543193340301514,1.1924543380737305,-0.4457029104232788,-0.13987548649311066,1.2202986478805542,-0.27912384271621704,0.14121092855930328,1.3329095840454102,-0.481911301612854,0.2725432515144348,1.3050651550292969
3,0,camera,-0.6268353462219238,0.008987516164779663,1.1173228025436401,-0.42428743839263916,-0.12245774269104004,1.1463524103164673,-0.25776365399360657,0.1588883399963379,1.2583951950073242,-0.46031156182289124,0.2903335988521576,1.229365587234497,-0.649150013923645,-0.008419781923294067,1.1941988468170166,-0.44660213589668274,-0.13986504077911377,1.2232284545898438,-0.28007835149765015,0.14148104190826416,1.3352712392807007,-0.4826262593269348,0.27292630076408386,1.3062416315078735
4,0,camera,-0.6272079944610596,0.008623316884040833,1.1194125413894653,-0.42519521713256836,-0.12330938875675201,1.149922251701355,-0.25775980949401855,0.15842744708061218,1.2595994472503662,-0.45977258682250977,0.29036015272140503,1.2290898561477661,-0.6496891975402832,-0.007992476224899292,1.1964151859283447,-0.447676420211792,-0.13992519676685333,1.2269247770309448,-0.2802410125732422,0.14181165397167206,1.3366020917892456,-0.4822537899017334,0.2737443447113037,1.306092381477356
5,0,camera,-0.6260799765586853,0.007925570011138916,1.1177709102630615,-0.4236137270927429,-0.1239669919013977,1.1453028917312622,-0.25628697872161865,0.15649446845054626,1.2583626508712769,-0.45875322818756104,0.2883870303630829,1.2308305501937866,-0.6481398344039917,-0.009895026683807373,1.194625735282898,-0.4456735849380493,-0.141787588596344,1.2221578359603882,-0.27834683656692505,0.13867387175559998,1.3352174758911133,-0.48081308603286743,0.2705664336681366,1.3076854944229126
6,0,camera,-0.6259288191795349,0.007286503911018372,1.119684100151062,-0.4239934980869293,-0.1256481409072876,1.1460803747177124,-0.25483787059783936,0.15374396741390228,1.2590662240982056,-0.45677319169044495,0.28667861223220825,1.2326699495315552,-0.6477559208869934,-0.010599225759506226,1.1965903043746948,-0.4458205997943878,-0.1435338854789734,1.2229865789413452,-0.27666497230529785,0.13585823774337769,1.3359724283218384,-0.47860029339790344,0.26879286766052246,1.309576153755188
7,0,camera,-0.6251878142356873,0.005776166915893555,1.121347188949585,-0.423597514629364,-0.1282878816127777,1.1444646120071411,-0.25200408697128296,0.1493353396654129,1.2581325769424438,-0.4535943567752838,0.283399373292923,1.2350151538848877,-0.6462957262992859,-0.012691229581832886,1.1983166933059692,-0.44470545649528503,-0.14675527811050415,1.2214341163635254,-0.2731119990348816,0.13086794316768646,1.3351020812988281,-0.47470229864120483,0.26493197679519653,1.311984658241272
8,0,camera,-0.6234073638916016,0.0034027770161628723,1.1219624280929565,-0.42242851853370667,-0.13195329904556274,1.1427586078643799,-0.2493690848350525,0.14308518171310425,1.2604174613952637,-0.4503479301929474,0.27844128012657166,1.2396214008331299,-0.6445044279098511,-0.016137175261974335,1.198669672012329,-0.4435255825519562,-0.15149325132369995,1.219465732574463,-0.270466148853302,0.12354523688554764,1.3371247053146362,-0.4714449942111969,0.25890132784843445,1.316328525543213
9,0,camera,-0.6218637228012085,-0.00023722276091575623,1.1264941692352295,-0.42198053002357483,-0.13786624372005463,1.142343521118164,-0.24359965324401855,0.1345401555299759,1.2581640481948853,-0.4434828460216522,0.27216917276382446,1.2423145771026611,-0.6416081190109253,-0.020045533776283264,1.2034920454025269,-0.4417249262332916,-0.15767456591129303,1.219341516494751,-0.26334404945373535,0.11473184823989868,1.3351619243621826,-0.463227242231369,0.25236088037490845,1.319312572479248
10,0,camera,-0.6198984384536743,-0.004239749163389206,1.1332255601882935,-0.4221429228782654,-0.14522862434387207,1.1459190845489502,-0.23784925043582916,0.12361160665750504,1.2608109712600708,-0.4356047809123993,0.2646004557609558,1.248117446899414,-0.6390125155448914,-0.024104438722133636,1.2103677988052368,-0.44125697016716003,-0.1650933027267456,1.2230613231658936,-0.256963312625885,0.1037469208240509,1.3379532098770142,-0.45471882820129395,0.24473577737808228,1.3252596855163574
11,0,camera,-0.6158013343811035,-0.010242089629173279,1.1402770280838013,-0.41926491260528564,-0.15348562598228455,1.1412674188613892,-0.22752942144870758,0.1103738397359848,1.255526065826416,-0.42406579852104187,0.25361737608909607,1.2545357942581177,-0.6320080757141113,-0.03194393590092659,1.2175898551940918,-0.43547168374061584,-0.17518746852874756,1.2185801267623901,-0.2437361627817154,0.08867198973894119,1.3328388929367065,-0.44027256965637207,0.23191553354263306,1.3318485021591187
12,0,camera,-0.6099613904953003,-0.01742088608443737,1.1489936113357544,-0.41638660430908203,-0.16450853645801544,1.1426489353179932,-0.21610721945762634,0.09427383542060852,1.2538208961486816,-0.409682035446167,0.24136148393154144,1.2601655721664429,-0.6242988109588623,-0.03963415324687958,1.2265300750732422,-0.43072396516799927,-0.1867217868566513,1.220185399055481,-0.23044458031654358,0.07206057012081146,1.3313573598861694,-0.42401939630508423,0.21914823353290558,1.3377020359039307
13,0,camera,-0.5993264317512512,-0.02613576501607895,1.1517605781555176,-0.4090043902397156,-0.17618122696876526,1.1315090656280518,-0.19940921664237976,0.07447748631238937,1.2441121339797974,-0.3897312581539154,0.22452294826507568,1.2643636465072632,-0.6108462810516357,-0.05116058140993118,1.2289093732833862,-0.4205242097377777,-0.2012060582637787,1.2086578607559204,-0.2109290361404419,0.04945266991853714,1.321260929107666,-0.40125107765197754,0.19949811697006226,1.3415124416351318
14,0,camera,-0.5875939130783081,-0.03695252165198326,1.1594574451446533,-0.4016563296318054,-0.19115979969501495,1.1312869787216187,-0.18272864818572998,0.052815381437540054,1.240768313407898,-0.36866623163223267,0.20702265202999115,1.268938660621643,-0.5973501801490784,-0.06280434131622314,1.2365766763687134,-0.4114125967025757,-0.21701161563396454,1.2084063291549683,-0.19248491525650024,0.026963558048009872,1.317887544631958,-0.37842249870300293,0.18117083609104156,1.3460580110549927
15,0,camera,-0.5750022530555725,-0.04878591001033783,1.1717896461486816,-0.3952684998512268,-0.2107297033071518,1.146965742111206,-0.1662435084581375,0.028204403817653656,1.2464513778686523,-0.345977246761322,0.19014818966388702,1.271275281906128,-0.5849241018295288,-0.07175495475530624,1.2497951984405518,-0.4051903486251831,-0.2336987406015396,1.2249712944030762,-0.1761653572320938,0.005235360935330391,1.3244569301605225,-0.3558990955352783,0.1671791523694992,1.349280834197998
16,0,camera,-0.5386128425598145,-0.059408243745565414,1.1088476181030273,-0.4105651080608368,-0.226216658949852,1.2310153245925903,-0.1585167497396469,0.004659678786993027,1.28207528591156,-0.28656452894210815,0.1714680939912796,1.159907579421997,-0.5744051337242126,-0.03576880320906639,1.1786400079727173,-0.4463573694229126,-0.20257721841335297,1.3008077144622803,-0.1943090409040451,0.02829911932349205,1.35186767578125,-0.32235679030418396,0.19510753452777863,1.229699969291687
