frame_idx,tag_id,coord_frame,v0_x,v0_y,v0_z,v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v3_x,v3_y,v3_z,v4_x,v4_y,v4_z,v5_x,v5_y,v5_z,v6_x,v6_y,v6_z,v7_x,v7_y,v7_z
0,1,camera,-0.55602455139160156,0.04189362376928320,1.51394844055175781,-0.43987262248992920,-0.17173889279365540,1.51796293258666992,-0.15339040756225580,-0.01388190872967240,1.62953579425811768,-0.26954236626625061,0.19975060224533081,1.62552118301391602,-0.57987380027770996,0.03038358874619000,1.59147012233734131,-0.46372184157371521,-0.18324893712997431,1.59548473358154297,-0.17723962664604179,-0.02539194375276560,1.70705747604370117,-0.29339158535003662,0.18824055790901181,1.70304298400878906
1,1,camera,-0.55687683820724487,0.04229643195867530,1.51674354076385498,-0.44252482056617731,-0.17215627431869501,1.52568173408508301,-0.15453229844570160,-0.01411669701337810,1.63302779197692871,-0.26888436079025269,0.20033600926399231,1.62408959865570091,-0.58069092035293579,0.03284116089344020,1.59455347061157249,-0.46633887290954590,-0.18161153793334961,1.60349166393280029,-0.17834638059139249,-0.02357196807861320,1.71083772182464600,-0.29269841313362122,0.19088074564933771,1.70189952850341797
2,1,camera,-0.55637317895889282,0.04199210926890370,1.51409459114074707,-0.44285273551940918,-0.17264449596405029,1.52789592742919922,-0.15543802082538599,-0.01371453329920760,1.63547575473785400,-0.26895844936370850,0.20092207193374631,1.62167441844940208,-0.58101648092269897,0.03395527973771090,1.59180557727813721,-0.46749603748321528,-0.18068131804466239,1.60560691356658936,-0.18008132278919220,-0.02175136283040040,1.71318674087524392,-0.29360175132751459,0.19288524985313410,1.69938540458679199
3,1,camera,-0.55900067090988159,0.04154273122549050,1.52335155010223411,-0.44357314705848688,-0.17244429886341089,1.52903330326080322,-0.15359060466289520,-0.01336292736232280,1.62924611568450928,-0.26901811361312861,0.20062409341335291,1.62356436252593994,-0.58078241348266602,0.03187439590692520,1.60172855854034424,-0.46535491943359369,-0.18211261928081510,1.60741031169891357,-0.17537237703800199,-0.02303126268088810,1.70762312412261963,-0.29079988598823547,0.19095577299594879,1.70194137096405029
4,1,camera,-0.55881196260452271,0.04187715798616400,1.52180135250091553,-0.44295364618301392,-0.17193029820919031,1.52487766742706299,-0.15338163077831260,-0.01354214921593660,1.62735009193420410,-0.26923996210098261,0.20026530325412750,1.62427377700805664,-0.58064103126525879,0.03117397427558890,1.60003066062927246,-0.46478271484375000,-0.18263347446918479,1.60310697555541992,-0.17521069943904871,-0.02424533106386660,1.70557940006256104,-0.29106903076171869,0.18956212699413300,1.70250308513641357
5,1,camera,-0.55908370018005371,0.04212421178817740,1.52187776565551758,-0.44404077529907221,-0.17204706370830530,1.52836060523986816,-0.15400788187980649,-0.01321398094296450,1.62882113456726074,-0.26905077695846558,0.20095731317996979,1.62233841419219971,-0.58105778694152832,0.03269238397479050,1.60022997856140137,-0.46601492166519159,-0.18147890269756309,1.60671269893646240,-0.17598202824592590,-0.02264580875635140,1.70717334747314431,-0.29102492332458491,0.19152547419071189,1.70069050788879395
6,1,camera,-0.55778467655181885,0.04225671663880340,1.51489973068237305,-0.44205069541931152,-0.17155131697654721,1.52106475830078125,-0.15548774600028989,-0.01324252039194100,1.63178682327270508,-0.27122175693511957,0.20056551694869990,1.62562179565429688,-0.58180928230285645,0.03148905187845230,1.59247398376464844,-0.46607530117034912,-0.18231898546218869,1.59863901138305664,-0.17951235175132749,-0.02401018515229220,1.70936107635498047,-0.29524636268615723,0.18979784846305839,1.70319604873657249
7,1,camera,-0.55853176116943359,0.04197349399328230,1.51626086235046409,-0.44339510798454279,-0.17204225063323969,1.52559113502502441,-0.15620858967304230,-0.01284181885421270,1.63338017463684082,-0.27134525775909418,0.20117390155792231,1.62404990196228050,-0.58246350288391113,0.03248912841081610,1.59403109550476074,-0.46732681989669800,-0.18152660131454459,1.60336136817932129,-0.18014030158519739,-0.02232618071138850,1.71115040779113770,-0.29527696967124939,0.19168955087661740,1.70182013511657715
8,1,camera,-0.55795675516128540,0.04231949523091310,1.51341915130615234,-0.44450846314430231,-0.17233987152576441,1.52745819091796875,-0.15794792771339411,-0.01368244830518960,1.63768637180328369,-0.27139621973037720,0.20097689330577850,1.62364733219146729,-0.58318960666656494,0.03405226022005080,1.59091651439666770,-0.46974128484725952,-0.18060709536075589,1.60495555400848411,-0.18318074941635129,-0.02194968238472930,1.71518373489379883,-0.29662904143333430,0.19270966947078699,1.70114469528198242
9,1,camera,-0.55990159511566162,0.04195924103260040,1.52013027667999290,-0.44539099931716919,-0.17247478663921351,1.52731454372406006,-0.15590694546699521,-0.01442746818065640,1.63055896759033203,-0.27041751146316528,0.20000655949115750,1.62337458133697510,-0.58258628845214844,0.03246332332491870,1.59827184677124023,-0.46807575225830078,-0.18197070062160489,1.60545623302459717,-0.17859169840812680,-0.02392338775098320,1.70870053768157959,-0.29310226440429688,0.19051064550876609,1.70151627063751221
