time_sec,frame_index,hand_label_0,hand_label_1,hand_score_0,hand_score_1,wrist_world_x_0,wrist_world_y_0,wrist_world_z_0,thumb_cmc_world_x_0,thumb_cmc_world_y_0,thumb_cmc_world_z_0,thumb_mcp_world_x_0,thumb_mcp_world_y_0,thumb_mcp_world_z_0,thumb_ip_world_x_0,thumb_ip_world_y_0,thumb_ip_world_z_0,thumb_tip_world_x_0,thumb_tip_world_y_0,thumb_tip_world_z_0,index_finger_mcp_world_x_0,index_finger_mcp_world_y_0,index_finger_mcp_world_z_0,index_finger_pip_world_x_0,index_finger_pip_world_y_0,index_finger_pip_world_z_0,index_finger_dip_world_x_0,index_finger_dip_world_y_0,index_finger_dip_world_z_0,index_finger_tip_world_x_0,index_finger_tip_world_y_0,index_finger_tip_world_z_0,middle_finger_mcp_world_x_0,middle_finger_mcp_world_y_0,middle_finger_mcp_world_z_0,middle_finger_pip_world_x_0,middle_finger_pip_world_y_0,middle_finger_pip_world_z_0,middle_finger_dip_world_x_0,middle_finger_dip_world_y_0,middle_finger_dip_world_z_0,middle_finger_tip_world_x_0,middle_finger_tip_world_y_0,middle_finger_tip_world_z_0,ring_finger_mcp_world_x_0,ring_finger_mcp_world_y_0,ring_finger_mcp_world_z_0,ring_finger_pip_world_x_0,ring_finger_pip_world_y_0,ring_finger_pip_world_z_0,ring_finger_dip_world_x_0,ring_finger_dip_world_y_0,ring_finger_dip_world_z_0,ring_finger_tip_world_x_0,ring_finger_tip_world_y_0,ring_finger_tip_world_z_0,pinky_mcp_world_x_0,pinky_mcp_world_y_0,pinky_mcp_world_z_0,pinky_pip_world_x_0,pinky_pip_world_y_0,pinky_pip_world_z_0,pinky_dip_world_x_0,pinky_dip_world_y_0,pinky_dip_world_z_0,pinky_tip_world_x_0,pinky_tip_world_y_0,pinky_tip_world_z_0,wrist_world_x_1,wrist_world_y_1,wrist_world_z_1,thumb_cmc_world_x_1,thumb_cmc_world_y_1,thumb_cmc_world_z_1,thumb_mcp_world_x_1,thumb_mcp_world_y_1,thumb_mcp_world_z_1,thumb_ip_world_x_1,thumb_ip_world_y_1,thumb_ip_world_z_1,thumb_tip_world_x_1,thumb_tip_world_y_1,thumb_tip_world_z_1,index_finger_mcp_world_x_1,index_finger_mcp_world_y_1,index_finger_mcp_world_z_1,index_finger_pip_world_x_1,index_finger_pip_world_y_1,index_finger_pip_world_z_1,index_finger_dip_world_x_1,index_finger_dip_world_y_1,index_finger_dip_world_z_1,index_finger_tip_world_x_1,index_finger_tip_world_y_1,index_finger_tip_world_z_1,middle_finger_mcp_world_x_1,middle_finger_mcp_world_y_1,middle_finger_mcp_world_z_1,middle_finger_pip_world_x_1,middle_finger_pip_world_y_1,middle_finger_pip_world_z_1,middle_finger_dip_world_x_1,middle_finger_dip_world_y_1,middle_finger_dip_world_z_1,middle_finger_tip_world_x_1,middle_finger_tip_world_y_1,middle_finger_tip_world_z_1,ring_finger_mcp_world_x_1,ring_finger_mcp_world_y_1,ring_finger_mcp_world_z_1,ring_finger_pip_world_x_1,ring_finger_pip_world_y_1,ring_finger_pip_world_z_1,ring_finger_dip_world_x_1,ring_finger_dip_world_y_1,ring_finger_dip_world_z_1,ring_finger_tip_world_x_1,ring_finger_tip_world_y_1,ring_finger_tip_world_z_1,pinky_mcp_world_x_1,pinky_mcp_world_y_1,pinky_mcp_world_z_1,pinky_pip_world_x_1,pinky_pip_world_y_1,pinky_pip_world_z_1,pinky_dip_world_x_1,pinky_dip_world_y_1,pinky_dip_world_z_1,pinky_tip_world_x_1,pinky_tip_world_y_1,pinky_tip_world_z_1
0.00000000000000000,1,left,,0.99421656131744385,,-0.06569151991752385,-0.11376067225510485,0.03051812388002870,-0.03995658203643162,-0.09360085820728165,0.02783958055078980,-0.03175992288802403,-0.07006213038008316,0.03890357911586760,-0.03386066743776520,-0.05243559806965418,0.04499332234263420,-0.03959893226763897,-0.04327392860349428,0.04772929474711410,-0.02951656644044372,-0.04996267305216525,0.00460249138996000,-0.02531697392387331,-0.03099678892502970,0.00618861196562640,-0.02319947490304830,-0.01779698356375342,0.02317311614751810,-0.02749626171435232,-0.01544602180419091,0.04309825226664540,-0.03694854374675483,-0.04771262314503499,-0.00066793186124410,-0.03706365464272437,-0.02630417150251727,-0.00107000477146350,-0.03913419401680968,-0.02053617685941034,0.01950123906135550,-0.03715563288582675,-0.01921653233599458,0.04894887655973430,-0.04778316692670703,-0.04600705425656727,-0.00235286331735550,-0.05356933465006832,-0.02492754101429802,0.00090738618746390,-0.05548784216385418,-0.01489986715376273,0.01958261057734480,-0.05273979675474651,-0.01772712602746190,0.04217442870140070,-0.05994805251689581,-0.05138041835515349,0.00362329673953350,-0.06432285758980431,-0.03312245036732275,0.00935418810695400,-0.06676929280107217,-0.02346301799439296,0.02448689378798000,-0.06430845247975599,-0.02563713356992197,0.03753267973661420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03333333333333330,2,left,,0.99654626846313477,,-0.06561719994340376,-0.12110703090556039,0.03367619588971130,-0.03835855001391500,-0.10144053655143118,0.03298413753509520,-0.02835552558981756,-0.07592702569823497,0.03974644094705580,-0.02814016920620935,-0.05295280083362935,0.04361246526241300,-0.03284125622346461,-0.04192896790386936,0.03813227638602250,-0.02430232097797611,-0.04915337217171580,0.00448556151241060,-0.02152734033472093,-0.02655265572003085,0.00534342834725970,-0.02237962444395109,-0.01411920376017481,0.02101803757250300,-0.02534499843353889,-0.01530788024482680,0.04476097598671910,-0.03663302750718291,-0.04727204553443630,-0.00070932088419790,-0.03506986398660986,-0.02027326225829878,-0.00100512267090380,-0.03824075510328288,-0.01627376503111139,0.01951637305319300,-0.03771850972593187,-0.01738420949311584,0.04898275807499880,-0.04934984544437469,-0.04641668110780746,-0.00306969555094830,-0.05293046064854678,-0.02227873597686892,0.00214105215854940,-0.05516191889452183,-0.01209222110508003,0.02107179537415500,-0.05376533858161101,-0.01472340988638004,0.04298718646168700,-0.06370523879661960,-0.05104280213557658,0.00397580536082380,-0.06636618654802637,-0.02843840397202397,0.00963949970901010,-0.06575862591162865,-0.01801120651528634,0.02540589869022360,-0.06335462482596958,-0.02276675125323752,0.03667128458619110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06666666666666660,3,left,,0.99553626775741577,,-0.06499820982876876,-0.12178338819695768,0.03766698762774460,-0.03796085875031795,-0.10151654936935445,0.03623346984386440,-0.02816508542563373,-0.07481064456080022,0.04324642941355700,-0.02905994238302430,-0.04981900448496902,0.04820477962493890,-0.03371272025816868,-0.03811531268096724,0.04194055125117300,-0.02301101804692654,-0.04998263163632467,0.00457196030765770,-0.02091670808606179,-0.02667156413251766,0.00598733033984890,-0.02386906716362907,-0.01409322355748313,0.02290745452046390,-0.02653191916944178,-0.01449900952592718,0.04713353887200350,-0.03649537027744652,-0.04758793026002286,-0.00097118824487550,-0.03580570063833993,-0.01888657093237894,-0.00058044365141540,-0.03988304167059493,-0.01513269484156383,0.02027907036244860,-0.03809566838241242,-0.01647968234917480,0.04865588992834090,-0.04994791081447900,-0.04563290689507411,-0.00335243274457750,-0.05467824405914191,-0.02026249006147189,0.00337518774904310,-0.05639392763564438,-0.01089614861449648,0.02115388028323650,-0.05575724658673894,-0.01453493603738442,0.04199109598994250,-0.06542430776507621,-0.05019001680685338,0.00421768100932240,-0.06850151293360801,-0.02666595066427357,0.00953890290111300,-0.06755456430250695,-0.01633073111787117,0.02628895267844200,-0.06509919055798506,-0.02228395772007492,0.03759523853659630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10000000000000001,4,left,,0.99500727653503418,,-0.06366469401411264,-0.12042942878462945,0.03485125675797460,-0.03691672382483727,-0.10033384509427759,0.03358722478151320,-0.02700820177556445,-0.07495256195855807,0.04129210114479060,-0.02992268501014475,-0.05201326185546041,0.04648313298821440,-0.03560207373776345,-0.04131495993082648,0.04196095094084740,-0.02425507229304261,-0.04895008519192407,0.00354113522917030,-0.02237480283017863,-0.02745052990266645,0.00460787815973160,-0.02538277005317865,-0.01536959506918786,0.02016779035329810,-0.02655355352823935,-0.01624399610633703,0.04237878695130340,-0.03715160876474884,-0.04761975411060598,-0.00098876887932410,-0.03716696501756996,-0.02098063250022197,-0.00066822732333090,-0.04018469537048144,-0.01927425253051855,0.01901524327695360,-0.03786978658463178,-0.02161634243413758,0.04470162838697430,-0.04865696448871954,-0.04608467670052685,-0.00297756516374640,-0.05466539609108542,-0.02321128932559638,0.00391749991104000,-0.05535296367117187,-0.01696964912013061,0.02022020891308780,-0.05500846749804982,-0.02202672349598808,0.03982831910252570,-0.06238467350456008,-0.05106194268299145,0.00495449127629390,-0.06694724212489934,-0.02897039381118152,0.01034523919224730,-0.06579064427744941,-0.02181349964412014,0.02689544297754760,-0.06380754578793707,-0.03051308788925309,0.03876412287354460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13333333333333330,5,left,,0.99628973007202160,,-0.06407692917821141,-0.11831526417609389,0.03744236007332800,-0.03842392351693895,-0.09933731911923030,0.03527826070785520,-0.02998135541256142,-0.07310428227919882,0.04205711185932150,-0.03103807676485959,-0.05061790274037643,0.04674785584211340,-0.03679142458130802,-0.03990579576597277,0.04200400412082670,-0.02597031688792512,-0.04929227546166148,0.00404098350554700,-0.02324391163024273,-0.02805139464443997,0.00526602705940600,-0.02455576081640739,-0.01581127193683127,0.02212017588317390,-0.02624624066302367,-0.01476993832663499,0.04584518820047370,-0.03705353102277693,-0.04752026226320304,-0.00126310577616090,-0.03563552510266010,-0.02188559021260940,-0.00100159773137420,-0.03889329823309955,-0.01727910828413695,0.02045795135200020,-0.03704101708350672,-0.01783864401483460,0.04921613261103630,-0.04826927636155317,-0.04623642441578790,-0.00271644559688860,-0.05341817123874495,-0.02277759235834545,0.00348746217787260,-0.05512416454482000,-0.01261958315278641,0.02152625098824500,-0.05392873520044468,-0.01563852929166677,0.04410054907202720,-0.06211871592740623,-0.05024182829317281,0.00457843532785770,-0.06588877485807412,-0.02846778848520631,0.01088134758174410,-0.06575485247058402,-0.01860359572014835,0.02787036821246140,-0.06393951549696945,-0.02318729540260680,0.03937065973877900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16666666666666660,6,left,,0.99483531713485718,,-0.06434147161393844,-0.12033850992493493,0.03443849459290500,-0.03740085266863992,-0.10000266945733574,0.03370997682213780,-0.02864870695857342,-0.07412965088152504,0.04125290736556050,-0.03050708807524526,-0.05030470509094102,0.04675861820578570,-0.03672204509476986,-0.03959927421802757,0.04147845879197120,-0.02360918253917464,-0.05018202460410573,0.00449865497648710,-0.02237033733631376,-0.02828096973702348,0.00585617031902070,-0.02346662311635480,-0.01475908663928856,0.02171059884130950,-0.02753965308969883,-0.01487129947388545,0.04484036564826960,-0.03647686998355305,-0.04765593773010944,-0.00056836556177580,-0.03534435039034555,-0.02125690696863012,0.00027945518377230,-0.03890699428285795,-0.01646660055066358,0.01932903006672850,-0.03781527279484950,-0.01671913160631628,0.04678258672356600,-0.04950341822481165,-0.04584094296418414,-0.00302781653590500,-0.05304995721005631,-0.02218763026757523,0.00338099384680390,-0.05567046641561628,-0.01181678100523774,0.02171805687248700,-0.05433594782387133,-0.01430700513785058,0.04084653779864310,-0.06358930548679535,-0.05053581428462559,0.00421955157071350,-0.06690255657255706,-0.02771228934345984,0.01007713936269280,-0.06571852038669360,-0.01747229993625174,0.02522838301956650,-0.06345624235175182,-0.02313589655271346,0.03628464043140410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.20000000000000001,7,left,,0.99627703428268444,,-0.06368694210718950,-0.11638657423360942,0.04021909460425370,-0.03820182471834289,-0.09634975908516037,0.03575565293431280,-0.03073699150310017,-0.07078153604814676,0.04295424744486800,-0.03219960848063016,-0.04937181529530561,0.04397151991724960,-0.04012437576892936,-0.03910834865281985,0.03810756281018250,-0.02655272399953794,-0.04898179108180278,0.00363763375207780,-0.02511213216586727,-0.02896074489217138,0.00476006371900430,-0.02479790412294842,-0.01646448839473177,0.02043638937175270,-0.02758577331991165,-0.01752881655475247,0.04315651208162300,-0.03697181495599626,-0.04723864922049434,-0.00116406264714890,-0.03632869771659055,-0.02419230669722658,-0.00225021410733460,-0.03883739037309074,-0.02027118649335194,0.01813146844506260,-0.03714286513753862,-0.02120958981591917,0.04600982740521430,-0.04788942012158597,-0.04678003277499115,-0.00239344430156050,-0.05202946824998689,-0.02516738628828388,0.00276266713626680,-0.05501830208161497,-0.01662683513283802,0.02146900445222850,-0.05298726121427105,-0.02110825094564205,0.04048500955104820,-0.06055936178888478,-0.05133916180973223,0.00540993036702270,-0.06338294922197640,-0.03082769997908503,0.01168531458824870,-0.06333959995999999,-0.02320422166220815,0.02865483611822120,-0.06267950008618459,-0.02976412804711773,0.04030826687812800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23333333333333331,8,left,,0.99704599380493164,,-0.06525280108568486,-0.11919176678857879,0.03462111577391620,-0.03920371926586394,-0.09973160905622715,0.03500732406973830,-0.03026191019326268,-0.07340584445314884,0.04248818010091780,-0.03112989352409573,-0.05075049469316418,0.04911060631275170,-0.03725553955048590,-0.03965722192702054,0.04442333057522770,-0.02593190790292835,-0.04980507190779362,0.00469413353130220,-0.02323138966687432,-0.02819133937389633,0.00605138065293430,-0.02475736497286301,-0.01503975960553162,0.02247073128819460,-0.02741168407710937,-0.01418183616595196,0.04676814749836920,-0.03666992967647760,-0.04785573549397844,-0.00101241387892510,-0.03632093111382479,-0.02133530253608094,-0.00088193436386060,-0.04041480803709799,-0.01628945650179393,0.02031978033483020,-0.03901270206637744,-0.01558859556863375,0.04945833235979080,-0.04819674394803155,-0.04592934723712112,-0.00347467046231030,-0.05420230525814135,-0.02216752135293414,0.00270740780979390,-0.05579651599091819,-0.01221063871890787,0.02144399471580980,-0.05473514665804742,-0.01473047435695590,0.04342512041330330,-0.06230382037638689,-0.04972586467753336,0.00406369147822260,-0.06636856424538558,-0.02791398949690668,0.00975646451115600,-0.06585724818647783,-0.01824391549685355,0.02662881650030610,-0.06378964523981312,-0.02345262969734805,0.03848035633563990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.26666666666666661,9,left,,0.99619179964065563,,-0.06405987095152692,-0.11876361334766246,0.03709011897444720,-0.03774115474189853,-0.09917878655258122,0.03544760122895240,-0.02959680497954259,-0.07301025260647058,0.04185158759355540,-0.03221434015543806,-0.04999222728892020,0.04467733576893800,-0.03945539527787446,-0.03974307037973851,0.03831978142261500,-0.02461102917580936,-0.04898759440626976,0.00362032768316560,-0.02248827482420599,-0.02760383895177387,0.00530068902298800,-0.02472360369103237,-0.01583632409767990,0.02291308157145970,-0.02742727249373885,-0.01659232869078759,0.04631298035383220,-0.03684019194342988,-0.04762715450504968,-0.00106789916753760,-0.03612326113128814,-0.02221126856440366,-0.00035693499376060,-0.03961770659421009,-0.01889977893588356,0.02134759537875650,-0.03854412897814533,-0.02066069574831288,0.04974872246384620,-0.04889452901392741,-0.04620365680514792,-0.00270976033061740,-0.05400066175760102,-0.02343856227133703,0.00493535446003070,-0.05558459883958447,-0.01598646561763444,0.02364724501967430,-0.05501755321016133,-0.02024332958758316,0.04488218203186980,-0.06274966338921886,-0.05041345524824822,0.00513752456754440,-0.06617147358804021,-0.02948510409008956,0.01154500897973770,-0.06569983873082580,-0.02120983123494737,0.02870501391589640,-0.06410560433862848,-0.02778816968165511,0.04009077697992320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.29999999999999999,10,left,,0.99604016542434681,,-0.06322835853582241,-0.12099394932453844,0.03632540628314010,-0.03695827621014495,-0.10131722344565300,0.03403870016336440,-0.02816426507053357,-0.07458169959499911,0.04159488901495930,-0.03002136846794314,-0.05058376959038234,0.04715080931782720,-0.03639411699490473,-0.03996141527853525,0.04249789565801620,-0.02377459171817296,-0.04941429397849684,0.00304411933757360,-0.02209066620709065,-0.02711387276994178,0.00542313978075980,-0.02450518478664282,-0.01544254306756802,0.02297405526041980,-0.02610133181646097,-0.01580046192307074,0.04662982746958730,-0.03657573649698673,-0.04750806165154346,-0.00149401905946430,-0.03606391445838834,-0.02008792308899448,-0.00036302031367080,-0.03956474153614632,-0.01611348921088883,0.02151158452033990,-0.03891900294414759,-0.01733398209068328,0.05043128505349150,-0.04955632240177033,-0.04603233156823799,-0.00236776540987190,-0.05497858988184981,-0.02134478493753354,0.00542496750131240,-0.05646969502731308,-0.01362584785350713,0.02358003333210940,-0.05623204339540771,-0.01789165616266595,0.04446161165833470,-0.06429469401891377,-0.05020042194947649,0.00570268370211120,-0.06783767405893315,-0.02743502530992517,0.01220987364649770,-0.06699437073811129,-0.01930174640569591,0.02974647469818590,-0.06563230409784662,-0.02595799365372485,0.04078903049230570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
