time_sec,frame_index,hand_label_0,hand_label_1,hand_score_0,hand_score_1,rot_vec_x_0,rot_vec_y_0,rot_vec_z_0,rot_vec_x_1,rot_vec_y_1,rot_vec_z_1
0.00000000000000000,1,left,,0.99421656131744385,,2.42460197310967507,1.54291959234892384,0.14431714280872951,,,
0.03333333333333330,2,left,,0.99654626846313477,,2.44434281165559542,1.53435470703298549,0.13496397221514800,,,
0.06666666666666660,3,left,,0.99553626775741577,,2.43488665675923865,1.52545855906075012,0.15872590877927631,,,
0.10000000000000001,4,left,,0.99500727653503418,,2.42808213297152120,1.53580031988281829,0.12727478205214041,,,
0.13333333333333330,5,left,,0.99628973007202160,,2.43544105876460470,1.52545022927456508,0.17535291670419431,,,
0.16666666666666660,6,left,,0.99483531713485718,,2.44297605948360630,1.54335693383540096,0.15411790902097910,,,
0.20000000000000001,7,left,,0.99627703428268444,,2.44677703248704370,1.53146307907453161,0.12392077155402000,,,
0.23333333333333331,8,left,,0.99704599380493164,,2.44478987586179786,1.52145618716683240,0.17390057994642430,,,
0.26666666666666661,9,left,,0.99619179964065563,,2.45098599316955834,1.53940413937963161,0.12747172362182960,,,
0.29999999999999999,10,left,,0.99604016542434681,,2.42135727729861028,1.53576469360317014,0.16274507484287171,,,
0.33333333333333331,11,left,,0.99653828144073475,,2.40016519435170794,1.50426119706110084,0.17672822506133301,,,
0.36666666666666659,12,left,,0.99730587005615245,,2.42995115036510478,1.52600860214221057,0.18359425683921990,,,
0.40000000000000002,13,left,,0.99639195203781117,,2.42454924291257257,1.52893878554457174,0.16318025665665911,,,
0.43333333333333329,14,left,,0.99541062116622925,,2.42654565504671105,1.52934803358304805,0.12858343580799239,,,
0.46666666666666667,15,left,,0.99640566110610962,,2.43779561389016930,1.52323777205865807,0.20411802552127420,,,
0.50000000000000000,16,left,,0.99634867906570435,,2.44132074132320520,1.54278254056608799,0.13711084193759260,,,
0.53333333333333333,17,left,,0.99600529670715321,,2.44526143470374002,1.52365783867032833,0.26683173190818438,,,
0.56666666666666665,18,left,,0.99614751338958740,,2.44369192061840046,1.52793519850447845,0.15521036190794099,,,
0.59999999999999998,19,left,,0.99601918458938599,,2.43038491407125878,1.53124042629464685,0.20569263581161570,,,
0.63333333333333330,20,left,,0.99556881189346325,,2.45392905915858472,1.52965590017582698,0.15444509838206630,,,
0.66666666666666663,21,left,,0.99613940715789795,,2.44301839448577596,1.51733008451752482,0.17337654661106150,,,
0.69999999999999996,22,left,,0.99722516536712635,,2.42152630931893764,1.51817285040610273,0.15562014322569259,,,
0.73333333333333328,23,left,,0.99577510356903076,,2.41657665331674298,1.49745527298064340,0.21547609341813800,,,
0.76666666666666672,24,left,,0.99541646242141724,,2.45817936821708605,1.52326894820340986,0.13158219444704081,,,
0.80000000000000004,25,right,left,0.99565994739532482,0.99726873636245716,-0.34066563959329943,0.55949745737741186,2.47867899311613149,2.45878979429015754,1.51824928881482535,0.13405059252797341
