time_sec,frame_index,hand_index,hand_label,hand_score,wrist_x,wrist_y,wrist_z,thumb_cmc_x,thumb_cmc_y,thumb_cmc_z,thumb_mcp_x,thumb_mcp_y,thumb_mcp_z,thumb_ip_x,thumb_ip_y,thumb_ip_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_finger_mcp_x,index_finger_mcp_y,index_finger_mcp_z,index_finger_pip_x,index_finger_pip_y,index_finger_pip_z,index_finger_dip_x,index_finger_dip_y,index_finger_dip_z,index_finger_tip_x,index_finger_tip_y,index_finger_tip_z,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_mcp_z,middle_finger_pip_x,middle_finger_pip_y,middle_finger_pip_z,middle_finger_dip_x,middle_finger_dip_y,middle_finger_dip_z,middle_finger_tip_x,middle_finger_tip_y,middle_finger_tip_z,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_mcp_z,ring_finger_pip_x,ring_finger_pip_y,ring_finger_pip_z,ring_finger_dip_x,ring_finger_dip_y,ring_finger_dip_z,ring_finger_tip_x,ring_finger_tip_y,ring_finger_tip_z,pinky_mcp_x,pinky_mcp_y,pinky_mcp_z,pinky_pip_x,pinky_pip_y,pinky_pip_z,pinky_dip_x,pinky_dip_y,pinky_dip_z,pinky_tip_x,pinky_tip_y,pinky_tip_z,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z
0.0,1,0,left,0.7740523219108582,0.17177587747573853,0.7660161852836609,8.680717087372614e-07,0.1905001997947693,0.6886973977088928,-0.06193434074521065,0.24289031326770782,0.618633508682251,-0.08152319490909576,0.29197627305984497,0.5601328015327454,-0.08854226022958755,0.34019601345062256,0.5062809586524963,-0.0932638868689537,0.3270569443702698,0.7003380060195923,-0.03602476418018341,0.3980829119682312,0.6774302124977112,-0.04113167151808739,0.44995972514152527,0.6663308143615723,-0.049322132021188736,0.4877115488052368,0.6593881845474243,-0.05384135618805885,0.33521735668182373,0.7370814085006714,-0.002670286688953638,0.40762269496917725,0.7314348816871643,0.00039656696026213467,0.45940086245536804,0.7212945222854614,-0.0031967204995453358,0.5005154609680176,0.7091388702392578,-0.0066190557554364204,0.3318394124507904,0.7630029916763306,0.02524353563785553,0.39618730545043945,0.7622055411338806,0.026380782946944237,0.4436158239841461,0.7539700865745544,0.022802719846367836,0.4850611388683319,0.7433556318283081,0.020081402733922005,0.32594674825668335,0.7789257764816284,0.04808560758829117,0.38253143429756165,0.7742534279823303,0.04711638018488884,0.4189227521419525,0.7718101739883423,0.0467006117105484,0.4533677101135254,0.7715244889259338,0.04691547900438309,0.19598903272923673,0.11996559982788955,-1.5776689075744037,0.016668853122696635,-0.009804092929698527,0.0015131875573258316
0.03333333333333333,2,0,right,0.572441577911377,0.17404502630233765,0.8622620105743408,6.411302706510469e-07,0.2075347602367401,0.772534191608429,-0.04302094131708145,0.2629263699054718,0.7044662833213806,-0.057672787457704544,0.3149634003639221,0.6544162034988403,-0.06560539454221725,0.36350730061531067,0.613775908946991,-0.0710892304778099,0.3449622392654419,0.774433970451355,-0.013884497806429863,0.41958194971084595,0.758732795715332,-0.01910005323588848,0.46870002150535583,0.7505525946617126,-0.028023717924952507,0.5058140754699707,0.7446930408477783,-0.03476475924253464,0.34856748580932617,0.8127274513244629,0.0025338390842080116,0.42655226588249207,0.8308278918266296,0.0018720555817708373,0.47877341508865356,0.8410118818283081,-0.005067970138043165,0.523196816444397,0.8508710265159607,-0.010655132122337818,0.34204912185668945,0.842825710773468,0.013379600830376148,0.4139149487018585,0.856332540512085,0.010176703333854675,0.45988935232162476,0.8670399785041809,0.003322069765999913,0.5010369420051575,0.879134476184845,-0.001884758472442627,0.33076322078704834,0.8669604063034058,0.020039649680256844,0.38661691546440125,0.876150369644165,0.01650920882821083,0.41832655668258667,0.884619414806366,0.015294872224330902,0.44663551449775696,0.8974776268005371,0.014321415685117245,-0.37519336094865874,-0.24112890726133612,-1.472856090499679,0.017135340925527827,-0.005171097593293304,-0.0025867216893294383
0.06666666666666667,3,0,right,0.9063162803649902,0.16920609772205353,0.8878543376922607,5.481740004142921e-07,0.198667973279953,0.7872614860534668,-0.036200057715177536,0.2590893805027008,0.70266193151474,-0.051147088408470154,0.3124392628669739,0.648777186870575,-0.06111804023385048,0.35844260454177856,0.6100297570228577,-0.0693695992231369,0.3544904887676239,0.7727712392807007,-0.021918369457125664,0.42762213945388794,0.7521896958351135,-0.03852671757340431,0.47215062379837036,0.7422257661819458,-0.05401533842086792,0.509714663028717,0.7352051734924316,-0.06537164002656937,0.3604065477848053,0.8521240949630737,-0.017331985756754875,0.44115594029426575,0.8633739948272705,-0.029183682054281235,0.4928835928440094,0.8753570318222046,-0.042640332132577896,0.5353606939315796,0.8871815204620361,-0.052950773388147354,0.34805792570114136,0.9225349426269531,-0.01751810312271118,0.41842547059059143,0.9528355002403259,-0.03215755894780159,0.4627637267112732,0.9741631746292114,-0.04195718467235565,0.5004956722259521,0.9912697672843933,-0.04888204112648964,0.323660671710968,0.9861049056053162,-0.021011250093579292,0.3762054145336151,1.012851357460022,-0.03428815305233002,0.40833961963653564,1.0332763195037842,-0.03707116097211838,0.4381002187728882,1.0507683753967285,-0.038450878113508224,-0.37500585843687534,0.11793521749125385,-1.319846347464914,0.01414548198781198,-0.003964815111387344,-0.015534274849674798
0.1,4,0,left,0.6809417605400085,0.1904696822166443,0.8419504165649414,8.968257816377445e-07,0.21132856607437134,0.7523736357688904,-0.06152649223804474,0.26223865151405334,0.6910955309867859,-0.0818345844745636,0.31217527389526367,0.6412725448608398,-0.09023472666740417,0.36260542273521423,0.5944620370864868,-0.09769633412361145,0.3460383117198944,0.7727919220924377,-0.033667486160993576,0.4162102937698364,0.7621021866798401,-0.03646927326917648,0.46880871057510376,0.7575263977050781,-0.04525168240070343,0.5072733163833618,0.7560205459594727,-0.052048392593860626,0.35026344656944275,0.8242590427398682,-0.0013094630558043718,0.4178330600261688,0.8393924236297607,0.004057809244841337,0.46559643745422363,0.8514712452888489,-0.0018445749301463366,0.5037798285484314,0.8621343374252319,-0.008460774086415768,0.3428930640220642,0.8656597137451172,0.025786012411117554,0.4026014506816864,0.8804644346237183,0.028956439346075058,0.44476789236068726,0.8957118391990662,0.021720197051763535,0.48185616731643677,0.9086851477622986,0.014400070533156395,0.3306596279144287,0.895585298538208,0.047835398465394974,0.3796384632587433,0.9168014526367188,0.046483345329761505,0.4100387394428253,0.9361213445663452,0.04256447032094002,0.4376133382320404,0.9576601386070251,0.03907307609915733,-0.04747253698603863,0.04686592023077068,-1.3947972797759243,0.014973532843647436,-0.004756501110802803,-0.001522582277262007
0.1,4,1,right,0.8638920783996582,0.1603933423757553,0.90217524766922,4.490481160246418e-07,0.19044236838817596,0.791384756565094,-0.028028707951307297,0.2545871138572693,0.694974422454834,-0.03756510838866234,0.30980435013771057,0.6380281448364258,-0.0436350516974926,0.3547806143760681,0.5926530361175537,-0.04856746271252632,0.3529224991798401,0.7717016339302063,-0.013120063580572605,0.4284434914588928,0.7456626892089844,-0.02764947898685932,0.47399353981018066,0.7310746312141418,-0.04208987578749657,0.5124393701553345,0.7213835716247559,-0.05320029333233833,0.35987192392349243,0.8566675782203674,-0.013988921418786049,0.4439857006072998,0.8625735640525818,-0.023012535646557808,0.4974673092365265,0.8680642247200012,-0.035855118185281754,0.5396098494529724,0.8746693730354309,-0.04629724100232124,0.3463210463523865,0.933716893196106,-0.01950775273144245,0.42067965865135193,0.9669303894042969,-0.034338343888521194,0.4688347280025482,0.9870126247406006,-0.04744608700275421,0.509536623954773,1.0018725395202637,-0.05754510313272476,0.31818777322769165,1.0014114379882812,-0.027392907068133354,0.3663285970687866,1.0355936288833618,-0.044127654284238815,0.39341622591018677,1.058095097541809,-0.04994405061006546,0.41891857981681824,1.076216459274292,-0.05359278991818428,-0.38998529327735315,0.10309792717317108,-1.3636665194085438,0.013339361974171229,-0.004362593948220213,-0.015227319733683197
0.13333333333333333,5,0,right,0.8128818273544312,0.15335246920585632,0.892852783203125,4.4989661773797707e-07,0.1869862824678421,0.7832291722297668,-0.028055856004357338,0.25215810537338257,0.6875914931297302,-0.03836767002940178,0.30754780769348145,0.6262105703353882,-0.0456630177795887,0.35566142201423645,0.5840704441070557,-0.051740676164627075,0.352957159280777,0.7642141580581665,-0.012394142337143421,0.4285305142402649,0.7398607730865479,-0.027831120416522026,0.4748889207839966,0.7230751514434814,-0.043061573058366776,0.5131427645683289,0.7119376063346863,-0.05481342226266861,0.35855531692504883,0.8483008742332458,-0.013975405134260654,0.4443778693675995,0.8497443199157715,-0.02419639751315117,0.49766403436660767,0.8520986437797546,-0.03768555074930191,0.5392773747444153,0.8566064238548279,-0.04865343123674393,0.34499576687812805,0.9262632131576538,-0.020370252430438995,0.42211803793907166,0.9530140161514282,-0.03701077401638031,0.46957504749298096,0.972888171672821,-0.050512053072452545,0.5087544918060303,0.9870107173919678,-0.060877569019794464,0.31679677963256836,0.9972738027572632,-0.02917090617120266,0.36625516414642334,1.0380725860595703,-0.048336733132600784,0.3907047510147095,1.0699026584625244,-0.05492348596453667,0.41241055727005005,1.0957868099212646,-0.05878520756959915,-0.3368689564503679,0.1829638318193459,-1.4217956712102648,0.013197710598996352,-0.004493133785823981,-0.016068204372589077
0.16666666666666666,6,0,right,0.9315043687820435,0.18000534176826477,0.8139591217041016,8.596012435191369e-07,0.2034388780593872,0.7151358723640442,-0.045751869678497314,0.2586791515350342,0.6419413089752197,-0.061522144824266434,0.3069770634174347,0.5911655426025391,-0.07205430418252945,0.35500651597976685,0.5433294773101807,-0.08107888698577881,0.3538281321525574,0.7261689305305481,-0.009197881445288658,0.41959473490715027,0.7079219222068787,-0.02055751159787178,0.47064122557640076,0.6975016593933105,-0.03522627800703049,0.5093960165977478,0.6941410899162292,-0.046347539871931076,0.35427936911582947,0.805284321308136,0.0007528376881964505,0.42740702629089355,0.8188216686248779,-0.002126971958205104,0.48015010356903076,0.8274917602539062,-0.012279698625206947,0.5223842263221741,0.8330930471420288,-0.02037901058793068,0.33809608221054077,0.873132050037384,0.003279774682596326,0.39677268266677856,0.9037090539932251,-0.006293431390076876,0.4351388216018677,0.9266798496246338,-0.013631819747388363,0.4682736098766327,0.9441626071929932,-0.018766410648822784,0.3096848428249359,0.9400525689125061,0.0008103720610961318,0.34655436873435974,0.9758422374725342,-0.01162487082183361,0.36829668283462524,1.0021204948425293,-0.014212696813046932,0.38987553119659424,1.0217036008834839,-0.01499959547072649,-0.4638727176207043,0.17224546758176448,-1.254163196963434,0.012102733443801602,-0.004701072926677409,-0.019767572232965557
0.16666666666666666,6,1,right,0.8819841742515564,0.1483953893184662,0.8516729474067688,4.928520525027125e-07,0.18410788476467133,0.7412682771682739,-0.028046129271388054,0.25115445256233215,0.6510218977928162,-0.037349600344896317,0.3057820796966553,0.5926660299301147,-0.04410773143172264,0.35138124227523804,0.5432921648025513,-0.04950004816055298,0.35383662581443787,0.7249026298522949,-0.005427167750895023,0.4286996126174927,0.6892024874687195,-0.021485337987542152,0.47342443466186523,0.6711367964744568,-0.03835897520184517,0.5107364058494568,0.6619824171066284,-0.05093657970428467,0.36089739203453064,0.8057873845100403,-0.006522911600768566,0.44812172651290894,0.8035376667976379,-0.015721185132861137,0.5007410645484924,0.8081274032592773,-0.0297840666025877,0.5434991717338562,0.814781665802002,-0.041112855076789856,0.3479810357093811,0.8794304132461548,-0.013161989860236645,0.42546260356903076,0.8993414044380188,-0.0272440854460001,0.47210657596588135,0.9184532761573792,-0.0401240810751915,0.5121299624443054,0.9315944910049438,-0.05024700611829758,0.31918492913246155,0.9474603533744812,-0.02276492863893509,0.3686622977256775,0.9867327213287354,-0.03762134537100792,0.3955860137939453,1.0173158645629883,-0.04275324195623398,0.4202255606651306,1.0413742065429688,-0.046258047223091125,-0.3332752432284645,0.22154248943993363,-1.4248779616312857,0.013175990255106063,-0.0046324763846184525,-0.0166633567728457
0.2,7,0,right,0.9520410299301147,0.14229810237884521,0.823553740978241,4.5646712010238844e-07,0.18086186051368713,0.718168318271637,-0.030474521219730377,0.24663826823234558,0.6278558373451233,-0.043257344514131546,0.30136701464653015,0.5726191997528076,-0.053760021924972534,0.3444938659667969,0.5155085921287537,-0.06355701386928558,0.3541620671749115,0.7057822942733765,-0.011320583522319794,0.42620885372161865,0.6701721549034119,-0.03206053748726845,0.47178763151168823,0.6497532725334167,-0.05304713547229767,0.5121558904647827,0.6387115716934204,-0.06879265606403351,0.36252355575561523,0.7896414995193481,-0.013362586498260498,0.4475952982902527,0.78848797082901,-0.02759159728884697,0.5007232427597046,0.7913455367088318,-0.044398847967386246,0.545120358467102,0.7982890009880066,-0.05792626366019249,0.34999772906303406,0.8663390278816223,-0.021064262837171555,0.4240526556968689,0.8886140584945679,-0.037352461367845535,0.471077561378479,0.9037382006645203,-0.048723820596933365,0.5110177993774414,0.916749119758606,-0.05787153169512749,0.32114365696907043,0.939035952091217,-0.03245487064123154,0.37329694628715515,0.9801658391952515,-0.04704795405268669,0.40606626868247986,1.0050809383392334,-0.0512668751180172,0.4360029101371765,1.024818778038025,-0.054450273513793945,-0.30280301204574805,0.27938527727536266,-1.410000849719985,0.012515825762723884,-0.005366434454030934,-0.01876519726855414
0.23333333333333334,8,0,right,0.9580234289169312,0.13994382321834564,0.8029539585113525,4.674328692999552e-07,0.178677499294281,0.6939903497695923,-0.02832416072487831,0.24383729696273804,0.602807343006134,-0.03947914019227028,0.29900869727134705,0.5478907823562622,-0.04912405088543892,0.34494489431381226,0.4959869980812073,-0.05757024884223938,0.35148295760154724,0.6736506819725037,-0.00622591283172369,0.4252501130104065,0.6371562480926514,-0.0250545684248209,0.4710492193698883,0.6207517385482788,-0.04397597163915634,0.5102044343948364,0.6152079701423645,-0.05816149339079857,0.3610790967941284,0.7556909918785095,-0.008947139605879784,0.44765424728393555,0.7520092725753784,-0.021388180553913116,0.5009465217590332,0.7536558508872986,-0.03669198974967003,0.5437934398651123,0.7579939365386963,-0.04873408377170563,0.35041674971580505,0.8317619562149048,-0.017579711973667145,0.4284172058105469,0.8511214256286621,-0.03341052308678627,0.47653865814208984,0.8627314567565918,-0.046937692910432816,0.5171893835067749,0.870486319065094,-0.05745765194296837,0.32257288694381714,0.903459906578064,-0.02963808923959732,0.3711625933647156,0.9496510028839111,-0.04567472264170647,0.40567928552627563,0.9772554039955139,-0.053629934787750244,0.4382287859916687,0.9998914003372192,-0.059215158224105835,-0.2638207033086481,0.30802786460672366,-1.4319016194694416,0.01267163823580458,-0.004576584745553278,-0.018329278748881603
