time_sec,frame_index,hand_index,hand_label,hand_score,quat_w,quat_x,quat_y,quat_z
1.3666666666666667,42,0,right,0.9273453950881958,-0.07705763667359437,0.9904943044416737,-0.08110374045225359,-0.08003334794658198
1.4,43,0,right,0.9239502549171448,-0.0652932914383647,0.990666899250036,-0.08508408999919556,-0.08412240160903922
1.4333333333333331,44,0,right,0.8896580934524536,-0.08801826527454315,0.9844281119647051,-0.09042359824379886,-0.12238321058180385
1.4666666666666666,45,0,right,0.9002676606178284,-0.06763243145753835,0.9882805209252047,-0.09119148962256796,-0.10203714223440798
1.5,46,0,right,0.9110876321792604,-0.11016999237757585,0.973390363289473,-0.07519300156089069,-0.18633246080856744
1.5,46,1,right,0.9078348278999328,-0.07279983035543224,0.9868984960733991,-0.08892488248756138,-0.1132426969956869
1.5333333333333334,47,0,right,0.8930749893188477,-0.06694213335747207,0.986583416599543,-0.09195785274667043,-0.11711390263561677
1.5666666666666669,48,0,right,0.8927425146102905,-0.06368246104623922,0.9883910490135881,-0.08603547424903082,-0.1078219623066531
1.6,49,0,right,0.8708809018135071,-0.065719234455808,0.9884156987382747,-0.09297634489180742,-0.10035331584372453
1.6333333333333333,50,0,right,0.8829692602157593,-0.07517716998748676,0.9873304083250688,-0.09564621892284839,-0.10187668386381692
1.6666666666666667,51,0,right,0.87437903881073,-0.07428124268898602,0.9859637853044774,-0.0983837366066303,-0.11259818570458276
1.7,52,0,right,0.8684216737747192,-0.08383867496814908,0.98510788045751,-0.10862839955154566,-0.1036021778292673
1.7333333333333334,53,0,right,0.866431474685669,-0.06715785956043326,0.9845842746069393,-0.10168360157189249,-0.12547538909027914
1.7666666666666666,54,0,right,0.8414096236228943,-0.04571811350798104,0.9914037379730614,-0.09280688725229594,-0.0800959681185795
1.8,55,0,right,0.7867671251296997,0.06171459734749942,0.9932978385189178,-0.09201809440726855,0.03291478041149145
1.8333333333333333,56,0,right,0.7588620185852051,0.18050385590439963,0.9746985604292303,-0.10543310499741937,0.07915134030092473
1.8666666666666667,57,0,right,0.8359792232513428,0.29616303986456094,0.947630035228619,-0.11644510388180716,0.026931541596130808
1.9,58,0,right,0.835605800151825,0.3884976075028895,0.8874509232497935,-0.1883278972924729,0.16134767085091586
1.9333333333333331,59,0,right,0.7954405546188354,0.35587972913549953,0.906775956951157,-0.16700032514134683,0.15237412407768372
1.9666666666666663,60,0,right,0.8574313521385193,0.3257032892801706,0.9112120356621811,-0.17776666765594898,0.17891060697164077
2.0,61,0,right,0.8103705644607544,0.3560474885134273,0.9035650949568901,-0.18421738137088345,0.15120933006822487
