time_sec,frame_index,hand_label_0,hand_label_1,hand_score_0,hand_score_1,quat_w_0,quat_x_0,quat_y_0,quat_z_0,quat_w_1,quat_x_1,quat_y_1,quat_z_1
1.1666666666666667,36,right,left,0.99275404214859,0.9814176559448242,-0.21127164684409364,-0.2144637168641211,0.29055943263254974,0.9082647309550568,0.2033643344913019,0.9662118969802728,-0.025589885678843557,-0.15627755866290077
1.2,37,right,left,0.990331530570984,0.9887809753417968,-0.2330121984971706,-0.23240348614884504,0.30517184659285373,0.8936241262547059,0.24861606421321897,0.9383141433085928,-0.16104144500964004,-0.178387987463835
1.2333333333333334,38,right,left,0.9883866310119628,0.9899700284004213,-0.26498373459231145,-0.232031521431682,0.299366689291347,0.8867494453374913,0.34379681414119734,0.8793887197610092,-0.2554989644377397,-0.20784491649953554
1.2666666666666666,39,right,left,0.9900290369987488,0.981398582458496,-0.29964902506715074,-0.2351113910189387,0.28492440818649384,0.8796312734373545,0.34745834738020276,0.8405268871057929,-0.3431854507764772,-0.23454422880004921
1.3,40,right,left,0.9897451996803284,0.9772639870643616,-0.3077774234782562,-0.22590744511033084,0.28670097343059486,0.8786588847071191,0.49310598350577395,0.7291191608755031,-0.3271447553744753,-0.34381397194701113
1.3333333333333333,41,right,left,0.9893158078193665,0.985791802406311,-0.3196121482448985,-0.262434428718733,0.3263503996157441,0.849983330417719,0.47966273980152535,0.7134729029301529,-0.3435844947309735,-0.37792825749204884
1.3666666666666667,42,right,left,0.991613507270813,0.9902504682540894,-0.3348076100619107,-0.24919592363897722,0.31520600151862194,0.8523206160201636,0.5404440384272183,0.6351364314785074,-0.30375889802873784,-0.46070867867405463
1.4,43,right,left,0.9929632544517516,0.9932451844215392,-0.33214595733176694,-0.2813843131296172,0.36196926896998816,0.8243058774957691,0.5202340435349789,0.6356205567183217,-0.3011354691115522,-0.48441766799663877
1.4333333333333331,44,right,left,0.9930229783058168,0.9915691614151,-0.35474905469426515,-0.275664214214509,0.35074444491036666,0.8216694490849356,0.5054148532571408,0.6478801165873801,-0.33260328950162577,-0.4627982632319221
1.4666666666666666,45,right,left,0.9922384023666382,0.9898118376731871,-0.3680663055778603,-0.27391615272024544,0.33964162743970816,0.8210607169310384,0.502731876561033,0.6326661529796062,-0.31762975695835,-0.49609025051696737
1.5,46,right,left,0.9908207058906556,0.9860339760780334,-0.36512357312358534,-0.3139095392194226,0.3635102608139464,0.7974997603883603,0.46666340763207315,0.6668382862044069,-0.366276277713451,-0.4509918540434738
1.5333333333333334,47,right,left,0.9903097748756408,0.9824830889701844,-0.38610098240746377,-0.2782065614122039,0.3350688881744343,0.813176475771857,0.4480501643995033,0.6811383303396816,-0.363557392399258,-0.4506968466225393
1.5666666666666669,48,right,left,0.9934768080711364,0.983833372592926,-0.3983153601759433,-0.27065391625145346,0.3201796062506478,0.8158286285776198,0.4413129573334399,0.6627909290365176,-0.37139665523661936,-0.4775097722095067
1.6,49,right,left,0.9902766942977904,0.9930988550186156,-0.3961316121055953,-0.29891748323471484,0.3583779560691969,0.7907549081168646,0.49028197174001015,0.5876858937082214,-0.36548389329666087,-0.5297833540833575
1.6333333333333333,50,right,left,0.9928502440452576,0.9921870827674866,-0.3993875046202732,-0.3242876039499228,0.36366950294593053,0.7765768884693061,-0.5053393914561511,-0.5365035073645692,0.33677552476855005,0.5859849246739289
1.6666666666666667,51,right,left,0.9922664165496826,0.9923574924468994,-0.4118721219152972,-0.3202216672212747,0.3622695116096286,0.7723860692614406,-0.529065609644926,-0.4740951806688383,0.3256255937986407,0.6239321381535871
1.7,52,right,left,0.9933879971504213,0.991183578968048,-0.42538644327469777,-0.29640009201348866,0.3323147296104036,0.787883417655469,-0.5423155354584864,-0.42533614491852767,0.30008000643834054,0.6594960299821264
1.7333333333333334,53,right,left,0.9912688136100768,0.9912194609642028,-0.4195827111716662,-0.29898799787010605,0.34807862391307964,0.7831971636760672,-0.5563301199117697,-0.3867522621892237,0.27509489950616106,0.6820867112297153
1.7666666666666666,54,right,left,0.9915899634361268,0.989389955997467,-0.41685226315421825,-0.30872313397242696,0.3362295046935686,0.786049576952349,-0.5604447289519183,-0.37866339403596716,0.2699470951223843,0.685305994167685
1.8,55,right,left,0.9927406311035156,0.9887152314186096,-0.41908573675675015,-0.31513291986527087,0.35512230576490783,0.7739163624142185,-0.5693598543398523,-0.3678841694847816,0.25979749725356,0.687746940763375
1.8333333333333333,56,right,left,0.9931840300559998,0.984874427318573,-0.41747251130047563,-0.27137529802137106,0.3171581563310444,0.8071448778286208,-0.5689202283722145,-0.35402864327646005,0.2586923058317517,0.6957526747287343
1.8666666666666667,57,right,left,0.9936206340789796,0.9906951785087584,-0.39336386034780063,-0.31210273391795545,0.35564072043658834,0.7882743398212062,-0.5738572885076964,-0.3555241724550838,0.25490018004396703,0.6923267100439472
1.9,58,right,left,0.9929141402244568,0.9870767593383788,-0.4050013624959554,-0.294413447061947,0.3276359261833863,0.8012173977388886,-0.5809192641288995,-0.353947995916956,0.25051344972537803,0.6888371623664035
1.9333333333333331,59,right,left,0.9952183365821838,0.9893136024475098,-0.3663845747577845,-0.3269691472944943,0.40883576422783874,0.7692248292829008,-0.5848338812052746,-0.3440255709404003,0.24609952826590567,0.6921349291292885
1.9666666666666663,60,right,left,0.9935365915298462,0.9780418872833252,-0.3484506782164087,-0.28485882629506015,0.34400844728581975,0.824072667990102,-0.5818250607662401,-0.35318389444984943,0.25014703635893354,0.6885979927115974
2.0,61,right,left,0.9927190542221068,0.978906273841858,-0.3149300751999285,-0.2673732054378337,0.35693339672469043,0.837812131119525,-0.5889177446278804,-0.34957431343611295,0.24663255580011098,0.6856719856225614
2.033333333333333,62,right,left,0.9937679171562196,0.9866334795951844,-0.2810520381416108,-0.2560128185613877,0.3708004665777138,0.8473335840000974,-0.5942961357487114,-0.3525507711623822,0.2483065652971311,0.6788695798290717
2.066666666666667,63,right,left,0.993591845035553,0.990834891796112,-0.26595380381898415,-0.2511130710617223,0.3750762019607626,0.8517796912927972,-0.6012752159382193,-0.35838687674091546,0.22343225713811776,0.6783103918918725
2.1,64,right,left,0.9936021566390992,0.9940386414527892,-0.24696992378799132,-0.2252301333732014,0.35421073154225347,0.8733910930534758,-0.5980498243159551,-0.38125111064118916,0.21834556926335275,0.6703053115212332
2.1333333333333333,65,right,left,0.995498776435852,0.99068284034729,-0.2151829264841639,-0.21278883796242798,0.3503996056382679,0.8863618532838926,-0.6179205107883194,-0.36153061553987553,0.21214431006018794,0.6651801621241781
2.1666666666666665,66,right,left,0.9951870441436768,0.9875076413154602,-0.20048358028991464,-0.18857816209987635,0.289168185360358,0.9168567889199316,-0.6321319292516016,-0.36234449827178083,0.18991658604133202,0.65806335480653
2.2,67,right,left,0.9958630800247192,0.9881752729415894,-0.16320045814005654,-0.19888195716819032,0.2967873850871849,0.9196351589782423,0.6419756919449083,0.4050297902684634,-0.17670137936382876,-0.6265737805541027
2.2333333333333334,68,right,left,0.9952452182769777,0.977097988128662,-0.11394235746188733,-0.17946070860236013,0.3038259890247493,0.9287091911018751,0.6349938540064421,0.46188481721538677,-0.2050361070952622,-0.5842990807687224
